orf	gene	crispr	rep	tech	date	tube	fluorecence	chromo	maxIndex	maxValue	leftIndex	rightIndex	deltaHight_Low	deltaOther	LOD_Other	effectRNAPROT
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	13	54300	8.06	0	79300	-0.113233858862948	0.079298661986542	5.38	oposite
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	13	281600	4.26	245600	470300	0.100694298673757	0.0993808191035404	9.57	together
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	14	469600	44.36	442900	488500	0.297655431047761	0.0799285267836555	2.53	specific
YJR048W	CYC1	a	1	1	190201	CYC1_a_1_1	mch	15	151900	4.5	0	229900	-0.0747995441715232	-0.154227255166243	14.18	together
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	gfp	5	394100	6.58	357200	454500	-0.106192684622091	-0.0185453756789272	1.19	specific
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	gfp	7	371400	4.01	315600	413200	0.0946228399192585	0.00935136445626628	0.4	specific
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	gfp	11	216000	5.56	141600	297600	-0.0736747065936609	-0.081122077747429	2.74	specific
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	gfp	12	666300	301.07	655600	674300	-0.92463971171887	-0.532783897033824	156.56	together
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	gfp	13	381700	7.38	312400	436800	0.130606810218431	0.0650335947179593	3.24	together
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	gfp	15	160000	12.7	134600	184400	-0.146003021750211	-0.0479765135718587	2.01	specific
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	mch	2	586200	4.23	535800	636000	-0.0858504605466815	-0.0336981737653747	0.98	specific
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	mch	4	228800	4.6	156400	321800	-0.0967876498211338	-0.0544291436254708	2.49	specific
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	mch	12	666800	156.57	651700	674900	-0.532280896399886	-0.922409471464479	301.06	together
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	mch	13	63800	6.02	0	91700	-0.0945494112868221	0.0672020868787083	3.3	oposite
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	mch	13	363400	3.96	288900	430200	0.0798410673158656	0.123979700947508	6.94	together
YJR048W	CYC1	a	2	1	190201	CYC1_a_2_1	mch	14	458500	33.52	443400	482000	0.250663563606656	0.0292294378447301	0.69	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	2	364600	8.11	335800	422200	-0.137171578360537	-0.0724153425972863	4.04	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	4	97800	6.22	48900	143300	-0.0874969554925062	-0.0713905633291282	4.26	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	4	1124100	7.2	1063400	1176900	0.11663395592968	-0.017093121825518	0.43	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	5	376700	4.47	313500	409500	0.129230909034084	-0.0196249489936471	3.58	oposite
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	5	557100	4.3	508700	566500	-0.11260889648535	-0.246589569778362	33.18	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	7	198200	9.37	101700	237200	0.122708252152291	-0.0334119943957984	0.54	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	8	335700	3.76	222200	411000	-0.084749038528183	-0.0547487632744342	3.29	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	10	157600	184.94	149400	167500	-0.637853352154381	-0.0590930696838107	2.11	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	10	699800	5.04	657200	741700	0.103821728468637	-0.0977710252530243	5.96	oposite
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	11	260000	25.22	234900	299200	-0.207825399929966	-0.0241422991403865	1.54	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	12	912200	8.16	852000	957800	0.10719576395684	0.0571661119324698	1.48	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	13	235100	15.73	132300	270200	0.163005762420758	0.0169370930366208	0.58	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	14	534600	11.29	496400	580000	0.138019570172014	0.2970121727188	55.17	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	15	169100	3.21	85600	225800	-0.0851437276008488	-0.0316091900887165	0.83	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	gfp	15	746200	6.42	679100	854900	-0.0903688167498509	-0.0107087897183636	0.46	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	2	574500	10.53	528900	643600	-0.136492936627712	-0.0108117191714433	0.55	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	4	66100	4.81	0	140900	-0.0812952981743718	-0.0842802928464871	4.78	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	5	508100	46.79	500200	521200	-0.261279636662836	-0.0549209425894336	2.26	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	8	123800	5.46	65900	166100	-0.111601382858294	0.00637884479030904	0.4	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	8	289000	5.88	242100	328900	-0.0870507944193116	-0.0938889061168277	2.62	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	10	664400	6.14	611800	741700	-0.0921462804904132	0.0861946265293912	3.6	oposite
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	11	419100	4.38	304700	473400	-0.0794594797592172	-0.0920922398387872	7.25	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	12	671100	12.13	641600	725800	-0.163650121616308	0.0790498692324873	2.84	specific
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	13	67600	3.97	0	109000	-0.0830345823993416	0.119768954828384	9.52	oposite
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	14	475500	72.87	461700	496200	0.352119574559006	0.106307600306554	8.24	together
YDL022W	GPD1	a	0	1	180515	GPD1_a_0_1	mch	16	265500	3.38	175300	319000	0.0842991221561543	-0.0381588290151856	0.82	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	2	442300	15.74	420100	460500	-0.181798451623831	-0.0184508491612949	0.9	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	4	185100	7.06	151300	327000	-0.130416649943679	-0.0785076412498898	3.14	together
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	5	386500	22.2	371700	443300	0.180007614138065	-0.0939079330974469	11.65	oposite
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	8	363600	5.77	316700	554900	-0.100413386108704	0.00200165734777824	0.4	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	10	157300	70.83	145300	169900	-0.373051663926437	0.0556455290722643	2.03	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	10	659700	15.61	610600	701900	0.155611125490303	0.0175945063572499	0.4	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	11	277200	32.29	261600	300400	-0.254964173635596	-0.0269198638429334	0.64	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	12	210500	4.8	119200	364900	-0.0917379225006308	-0.0347584271129932	0.86	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	12	702200	19.75	671400	721600	0.169021088330048	-0.188607560738337	23.49	oposite
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	13	240200	12.5	203500	297700	0.1503427569481	0.0764281587188811	2.52	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	gfp	14	524300	12.57	487300	543700	0.146250279360818	0.275697895278635	45.11	together
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	4	186300	3.15	81500	304600	-0.0784836668278949	-0.129216899337598	7.05	together
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	5	511400	56.18	499600	526400	-0.309812375049074	0.157870862143608	17.09	oposite
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	6	231100	4.45	169300	270000	-0.0814794268871383	-0.0485916275647614	1.74	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	12	665400	24.47	651300	717800	-0.218598497874286	0.154763632599817	16.73	oposite
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	13	1100	4.54	0	76100	-0.16065082797723	-0.0690650473315036	0.62	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	13	297200	4.98	247600	375700	0.10172393690523	0.113332108360068	10.52	together
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	14	476000	53.48	453700	499600	0.30497410631519	0.127181367599699	9.06	together
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	15	623300	5.05	563000	708200	-0.0902618598156062	-0.0265983894870997	0.52	specific
YDL022W	GPD1	a	1	1	190201	GPD1_a_1_1	mch	15	1031800	3.54	938400	1074300	-0.0828792073425368	0.0136183488055117	0.48	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	2	399700	14.52	369100	430700	-0.146273400403744	-0.0415536766243334	1.72	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	4	215100	10.68	174900	250500	-0.123691005281009	-0.0709616126301342	3.94	together
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	5	325100	14.69	279900	405900	0.167520217417585	-0.0954383691812332	8.55	oposite
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	8	461800	3.71	389400	554900	-0.0663682611972105	-0.0322282769259287	0.89	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	10	153300	66.05	142200	167100	-0.345897406698197	0.0312796779763204	0.76	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	10	637400	11.33	607900	661600	0.161791775007411	0.00389977653277174	0.4	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	11	256700	23.2	238000	292700	-0.192136655380804	-0.0340211183566941	1.18	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	12	206900	3.96	144900	390100	-0.0600222719003936	-0.0236739438711109	0.68	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	12	661700	11.66	607700	700400	0.14291606654718	-0.198372345681581	22.71	oposite
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	13	310000	12.88	253600	349400	0.149918077717662	0.0490276367783838	1.76	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	14	595800	8.2	488100	625200	0.11053714482177	0.169740278576863	23.7	together
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	15	123200	6.81	78000	165600	-0.107428021377956	-0.0594053279771299	1.77	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	gfp	15	821500	3.13	498800	892600	-0.0548630157682062	-0.0548784483032994	2.26	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	2	596900	4.79	537800	641500	-0.0753398748529047	-0.0147078303902093	0.88	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	4	156900	5.16	87600	253000	-0.0882516268579614	-0.102115094724461	7.14	together
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	5	516400	51.21	503400	532900	-0.286325641347297	0.0972262893259577	8.2	oposite
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	8	100800	3.68	27500	144900	-0.100205386253048	-0.00249985696672717	0.74	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	9	182400	4.16	79600	247900	0.0827430268040011	0.0169164141581574	0.4	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	10	377000	4.86	269900	444200	0.0811642058048305	0.00647704364369639	0.44	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	12	684300	24.82	662400	698400	-0.206386925368096	0.13198400806384	10.7	oposite
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	13	39000	3.93	0	121100	-0.0738559804115727	0.0603186263829074	2.13	specific
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	14	464000	61.79	450900	481600	0.331955945296743	0.0953324191706357	5.5	together
YDL022W	GPD1	a	1	2	190201	GPD1_a_1_2	mch	15	691900	6.5	637400	748300	-0.0787094024000895	-0.0583276654078042	2.21	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	2	446300	5.85	195400	495600	-0.0887388976510712	-0.0301416829046779	1.07	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	4	231100	10.52	194500	262600	-0.135200781126808	-0.0735261951586924	3.07	together
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	4	1095500	7.84	1070700	1153300	0.0921549043854897	0.00718489023793567	0.4	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	5	358700	14.02	329200	409200	0.152737224930889	-0.0422002185708714	4.6	oposite
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	7	143300	3.33	72900	230500	0.0644565332640225	-0.0176864373215541	0.4	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	8	386000	3.94	308300	446700	-0.0701599506089973	-0.0330673283848504	0.86	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	10	148300	91.56	139300	159800	-0.439438055873873	0.034916839229934	2.11	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	10	668800	12.43	641400	698900	0.133722376679405	-0.05002290099685	1.09	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	11	286500	23.09	256100	328400	-0.207482438792431	-0.0688185420283474	2.43	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	12	678400	14.55	650200	725300	0.165429732545651	-0.13685548502343	12.23	oposite
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	13	220700	18.98	195900	271000	0.158201878202924	0.0620097408905721	0.88	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	14	520800	9.32	492000	561100	0.132282576230221	0.319760656982883	55.67	together
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	15	500100	4.23	418800	590700	-0.0576951294974559	-0.051305543581748	2.01	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	gfp	16	252400	3.95	160900	293800	-0.0716076130484505	0.0191004891978382	0.43	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	4	215600	3.13	0	283100	-0.0716322766181764	-0.131992636317542	10.23	together
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	5	118200	3.18	74400	153800	0.0181310664982152	0.0291484742332274	0.7	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	5	516000	45.58	501100	533300	-0.296127805416325	0.0886487677658712	4.85	oposite
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	8	125700	6.65	76600	155400	-0.111442056471631	0.0360547282189973	0.55	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	10	315900	3.8	250500	443700	0.0754360844129369	0.0155905854384307	0.41	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	12	711600	13.4	661100	737900	-0.133296213837129	0.133904243387291	13.7	oposite
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	13	35500	5.56	0	102800	-0.0970780572544068	0.0288869199189635	1.72	specific
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	14	471200	69.12	449700	487700	0.344349696297237	0.0939947872525547	4.61	together
YDL022W	GPD1	a	2	1	190201	GPD1_a_2_1	mch	15	678700	5.91	627500	754600	-0.099242936889157	-0.0315659280765316	1.52	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	2	452800	11.67	386700	473000	-0.123151567788227	-0.0366168663671692	0.73	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	4	215600	5.48	179200	270700	-0.112845800123012	-0.0585607771326611	3.28	together
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	5	414600	23.64	388700	462100	0.176771611935173	-0.0751802226313525	7.41	oposite
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	8	321700	4.15	199300	410800	-0.0926558525191166	-0.059358556958007	2.79	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	10	154200	58.8	143600	168800	-0.349876942619426	0.0484881408548871	1.58	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	10	638200	7.35	574400	688600	0.1159809808022	0.00398713753477054	0.41	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	11	247300	20.03	223700	310600	-0.182184141308474	-0.01576900283172	0.69	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	12	346500	6.41	273000	375700	-0.109625869844378	-0.0139663907347454	0.76	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	12	677400	19.78	637300	698600	0.154924278420579	-0.148798714713153	12.58	oposite
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	12	952300	8.48	903800	986500	0.120780907605115	0.0238482123495758	0.79	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	13	243100	11.07	187900	275600	0.128633768118426	0.0395324880728876	1.04	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	14	468300	7.32	374000	575600	0.0938270236590705	0.255896189756336	35	together
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	gfp	15	179400	8.21	132700	214900	-0.118340380795482	-0.0969205476759534	4.4	together
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	4	172800	4.38	132800	233100	-0.0949766758860735	-0.0713329712095978	3.1	together
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	5	513700	38.78	501700	531600	-0.243722319676582	0.164239347617619	18.3	oposite
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	8	83300	9.59	62300	106300	-0.170950073899664	0.0311702295594777	0.4	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	10	414200	3.93	329600	471200	0.093067713617362	0.0452052511267509	1.84	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	11	537300	3.03	335600	599500	-0.0761902741139945	0.0210852036707424	0.45	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	12	728600	12.86	647500	788300	-0.157207482154001	0.138844884105018	16.8	oposite
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	13	75900	3.25	0	149900	-0.0653559415744649	0.0366614824776771	1.38	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	13	372200	4.7	295000	462900	0.105673011151918	0.0966285131380298	6.74	together
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	13	701000	3.88	611700	761300	0.0767705332103976	0.0356854163359561	0.84	specific
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	14	476000	35.28	453100	495900	0.254516723845406	0.0935546068016478	7.24	together
YDL022W	GPD1	a	3	1	190201	GPD1_a_3_1	mch	15	134900	5.64	76500	205900	-0.111415760046042	-0.100960550216403	6.39	together
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	2	395200	14.27	380000	449800	-0.14889739118529	-0.0189923922384083	0.61	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	4	193900	7.86	159000	222400	-0.147686291852701	-0.0203874409011198	0.7	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	5	434300	19.83	406500	459200	0.165573230365578	-0.140131017946192	12.85	oposite
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	7	142400	3.04	107500	247000	0.0723565312501145	0.0135878530607587	0.43	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	8	405200	7.55	379700	461000	-0.103856072690395	-0.0466215678483674	1.98	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	10	153400	95.15	144100	162500	-0.441253701911337	0.0340124506614188	0.85	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	10	662500	21.35	640400	690500	0.184253746264903	-0.024450463324432	0.4	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	11	283300	31.17	248800	308700	-0.234989223174188	-0.030635160125884	1.87	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	12	256500	7.03	204300	361800	-0.107785672174364	-0.0130195022791065	0.41	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	12	729900	13.2	675000	774800	0.145300850712811	-0.123266567347833	9.82	oposite
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	12	921000	10.16	881900	942100	0.136693086004604	-0.0147299659611792	0.55	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	13	272900	16.3	241400	306800	0.177631939399358	0.0331823685957867	1.31	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	14	505000	5.38	471200	571900	0.0926348208756285	0.287396784792368	47.26	together
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	15	558100	3.61	483900	676700	-0.043301503771968	-0.0391056323905019	1.12	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	gfp	16	193700	3.05	132800	586200	-0.0682101348892957	0.00378206156875849	0.64	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	5	525700	44.7	509800	538000	-0.279606886016841	0.133310956326878	12.24	oposite
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	8	113200	3.14	0	165400	-0.0785092329264802	0.039567560633861	0.56	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	11	427300	4.34	340100	493800	-0.088552879419395	-0.10362446725944	9.44	together
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	12	694900	11.73	657700	731400	-0.143081850756427	0.141821874612714	12.29	oposite
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	13	1200	6.96	0	88200	-0.107716249904455	0.0392999476630471	2.07	specific
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	13	369500	3.35	299000	461100	0.0863063419602239	0.114796827339418	8.91	together
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	14	474900	52.12	458300	494700	0.294985794087773	0.0731202056777473	3.75	together
YDL022W	GPD1	a	4	1	190201	GPD1_a_4_1	mch	15	230500	3.47	140600	461300	-0.0612946630340298	0.00676701214771647	0.41	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	4	1135700	3.84	923700	1250300	0.0868920379209158	-0.0192197456935951	0.63	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	5	354900	13.32	329800	412500	0.146068821189864	-0.00837354743516711	0.47	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	7	141900	18.44	99700	167700	0.163093626755377	0.00802441645577939	0.79	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	9	150800	4.01	104000	191100	0.100366907350172	0.0713474779265722	1.13	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	10	154700	206.56	148000	160700	-0.674254734451386	0.194716476777659	15.38	together
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	11	284500	18.13	247200	316900	-0.183747845008159	0.0363188511497364	0.4	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	12	753300	20.77	716500	779600	0.173736974868655	-0.0893521128531715	8.36	together
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	13	267500	23.11	228800	294500	0.216933368005988	0.15051096592058	14.82	oposite
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	14	459600	74.75	447600	481100	0.369700413139003	0.100804393933069	5.87	oposite
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	15	180200	7.35	143500	195700	-0.132018815334757	-0.0309578362685206	0.6	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	15	771200	3.1	698900	1074300	-0.0937730000054106	-0.033437541637455	1.54	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	gfp	16	787500	3.02	653600	883000	0.0536557079900223	0.0223210765097243	0.99	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	5	548500	5.68	488200	566500	0.118986333956085	0.065144931234454	5.65	oposite
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	7	573800	4.25	307000	735200	0.0782530061974985	0.0213157009036703	0.51	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	8	100700	15.42	73800	135800	0.168391665988183	-0.00575725406853761	0.41	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	10	163300	15.62	137600	187100	0.192423148273801	-0.665385102519461	202.5	together
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	12	222600	4.17	167500	437300	0.0703063868000947	-0.0195833970715306	0.53	specific
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	12	691400	10.21	654100	758200	-0.150502396937442	0.16195895654522	19.26	together
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	13	265600	14.82	240900	316400	0.1509455221829	0.21813806845969	23.06	oposite
YDL022W	GPD1	i	0	1	180515	GPD1_i_0_1	mch	14	482500	6.24	432100	663000	0.104464310388324	0.35450928318203	72.35	oposite
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	2	138300	3.74	59200	368700	-0.0832892847110571	-0.013263029336842	0.4	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	5	378400	3.15	324800	566500	-0.0593243227208027	-0.0435301679964726	1.21	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	7	391900	7.08	345200	445600	0.113096973463037	0.0184515090078888	0.83	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	8	175900	17.03	156000	197400	-0.16808771137957	-0.111341012750746	7.86	together
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	10	157600	14.18	129000	179000	0.161330567676128	0.143641996727103	12.61	together
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	11	219000	5.3	100200	289800	-0.0946641473069652	-0.0327292981752697	0.72	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	12	653800	5.15	621800	691600	-0.104499883260636	-0.0551367396991425	1.81	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	13	118800	44.19	103100	155900	0.277362917366322	-0.0404238560545702	2.14	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	14	219800	42.75	196100	237800	-0.275579821207001	-0.0463404919800952	0.66	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	15	410000	3.6	314100	565700	-0.0733863199246135	0.0157455851174107	0.63	specific
YKR080W	MTD1	a	0	1	180529	MTD1_a_0_1	gfp	15	758300	8.42	716300	792800	0.122196249444038	-0.0347452608399038	0.77	specific
