target_id	length	eff_length	est_counts	tpm
YNL077W	1587	1388	777	10.0971
YPL160W	3273	3074	40143	235.544
YGL185C	1140	941	1219	23.3658
YDR456W	1902	1703	4218	44.6744
YKL175W	1512	1313	3586	49.262
YGL190C	1581	1382	2797	36.5049
YMR262W	942	743	536	13.012
YOR101W	930	731	5049	124.582
YGL005C	840	641	1693	47.6393
YNL125C	2022	1823	1349	13.3473
YBL019W	1563	1364	790	10.4467
YBR043C	2070	1871	3262	31.4468
YDL231C	3378	3179	3980	22.5818
YML101C	354	155	565	65.7481
YKL037W	357	158	7	0.799112
YOL094C	972	773	1879	43.8444
YMR077C	666	467	797	30.7828
YPR007C	2043	1844	81	0.792302
YIL067C	2037	1838	2198	21.5699
YMR108W	2064	1865	44811	433.384
YJL033W	2313	2114	9660	82.4212
YKL179C	2040	1841	4307	42.1976
YPL126W	2691	2492	15810	114.433
YEL041W	1488	1289	250	3.49827
YGL208W	1248	1049	588	10.1104
YLL036C	1512	1313	3124	42.9154
YNL113W	429	230	3966	311.022
YKR099W	2436	2237	4686	37.7836
YGL025C	1194	995	919	16.6594
YBR171W	621	422	3408	145.665
YDL005C	1296	1097	2582	42.4538
YNL031C	411	212	16052.9	1365.79
YGR226C	210	28.6775	0	0
YOR146W	306	107.022	2	0.337073
YDL056W	2502	2303	2634	20.6295
YML120C	1542	1343	1958	26.2968
YOR384W	2085	1886	19	0.18171
YLL021W	4401	4202	7139	30.6442
YGR048W	1086	887	2098	42.6627
YOL149W	696	497	2412	87.5362
YHR032W-A	180	18.5798	0	0
YML129C	213	30.0561	349	209.44
YIL059C	366	167	186	20.0892
YBR220C	1683	1484	3866.5	46.9949
YLR317W	435	236	116	8.86569
YPL058C	4536	4337	2924	12.1606
YOL154W	750	551	674	22.0635
YBR227C	1563	1364	2970	39.2743
YER165W	1734	1535	27517	323.34
YNR056C	1686	1487	114	1.3828
YNL327W	3126	2927	23266	143.372
YOR130C	879	680	1883	49.9469
YJL181W	1836	1637	779	8.58332
YDL039C	2097	1898	4425	42.0517
YER016W	1035	836	3322	71.6737
YPL099C	549	350	717	36.9503
YNL242W	4779	4580	1235	4.86372
YDR365W-B	5268	5069	94618.2	336.681
YLR099W-A	264	66.2053	330	89.9058
YMR058W	1911	1712	10565	111.31
YNL297C	4911	4712	3874	14.8293
YAL018C	978	779	5	0.115771
YOL078W	3531	3332	2148	11.6278
YEL002C	1293	1094	11380	187.625
YJL156C	2100	1901	2303	21.8514
YCL032W	1041	842	1264	27.0771
YMR166C	1107	908	725	14.4019
YNL146C-A	195	22.8744	5	3.94265
YDR034C-A	177	17.866	2	2.01916
YPL050C	1188	989	8594	156.735
YDR510W	306	107.022	2317	390.499
YER158W-A	216	31.5146	2	1.14468
YLR327C	261	63.4937	47	13.3516
YPL277C	1464	1265	177.944	2.53723
YOR139C	393	194	4	0.371899
YBR116C	528	329	17.9044	0.98159
YLR142W	1431	1232	194	2.84026
YPL257W	582	383	149	7.01704
YLR104W	396	197	993	90.918
YNL222W	621	422	632	27.0129
YKR051W	1257	1058	1246	21.2422
YLR291C	1146	947	6306	120.108
YBR293W	1425	1226	1731	25.4667
YLR412W	825	626	1937	55.8113
YFR040W	3009	2810	6157	39.5211
YNR067C	3354	3155	9311	53.2309
YNL074C	1359	1160	2476	38.4999
YBR021W	1902	1703	1998	21.1616
YML021C	1080	881	1769	36.2175
YER038C	1395	1196	754	11.3712
YNL044W	531	332	3815	207.264
YHR007C-A	216	31.5146	3	1.71702
YER060W-A	1593	1394	117.333	1.51818
YDR203W	318	119.005	1	0.151566
YER173W	1980	1781	1239	12.548
YOR190W	1338	1139	103	1.6311
YML048W	1212	1013	7989	142.249
YBR130C	1278	1079	3066	51.2528
YPR072W	1683	1484	5573	67.7364
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	584	7.8259
YHL006C	453	254	160	11.362
YHL034C	885	686	13260	348.647
YDR418W	498	299	51319.9	3095.86
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	2733	38.7847
YIR024C	651	452	571	22.7858
YCR038C	1929	1730	562	5.85945
YOL155C	2904	2705	1302.17	8.68298
YIL009C-A	546	347	923	47.9776
YJR040W	2340	2141	3166	26.6723
YJL037W	675	476	54	2.04623
YOR059C	1353	1154	1835	28.6812
YMR325W	375	176	0	0
YGL149W	306	107.022	0	0
YGR271W	5904	5705	3807	12.0363
YGR173W	1107	908	4466	88.7155
YNR002C	849	650	42	1.16547
YMR172C-A	384	185	2	0.194996
YIL158W	615	416	1962	85.0692
YBR086C	2841	2642	12154	82.9761
YLR361C-A	297	98.0609	443	81.4844
YOR027W	1770	1571	16068	184.481
YER048W-A	285	86.2066	973	203.582
YML090W	387	188	8	0.767536
YDR210W-B	5313	5114	1621.22	5.71805
YHR164C	4569	4370	2021	8.34164
YGR278W	1734	1535	1191	13.9949
Q0085	780	581	2	0.0620898
YPR150W	522	323	20	1.11685
YKL204W	1899	1700	2461	26.1114
YDR462W	444	245	528	38.8718
YMR273C	2748	2549	1931	13.664
YJL162C	1752	1553	1322	15.3542
YMR175W-A	195	22.8744	1	0.788529
YLL054C	2532	2333	1224	9.4631
YDL055C	1086	887	74235	1509.56
YPR080W	1377	1178	435020	6660.86
YFL017W-A	234	42.0611	264	113.211
YOL019W	1656	1457	1838	22.7537
YGL127C	384	185	504	49.1389
YLR266C	2106	1907	1698	16.0603
YGR268C	597	398	425	19.2607
YHL033C	771	572	37653	1187.33
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	589	11.6235
YJR130C	1920	1721	2623	27.4906
YEL007W	2001	1802	3614.37	36.178
YMR285C	1548	1349	2378	31.7956
YBR104W	990	791	3417	77.9175
YPL263C	1956	1757	8956	91.941
YER096W	1539	1340	225	3.02862
YOR325W	474	275	4	0.262358
YIL128W	3099	2900	3717	23.1186
YDR311W	1929	1730	2777	28.9532
YKL088W	1716	1517	2856	33.9578
YJL046W	1230	1031	1261	22.0609
YLR228C	2445	2246	1420	11.4037
YER053C-A	114	9.32945	0	0
YKL056C	504	305	50071	2961.1
YPL037C	474	275	20030	1313.76
YDR459C	1125	926	1175	22.8872
YOR357C	489	290	1309	81.4157
YNR004W	441	242	187	13.9378
YNL192W	3396	3197	9054	51.0816
YGL068W	585	386	2923	136.587
YNL339W-B	483	284	0.914064	0.058053
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1620	184.937
YOR007C	1041	842	22219	475.97
YJL029C	2469	2270	2729	21.6842
YBR105C	1089	890	1971	39.9451
YDL013W	1860	1661	2079	22.5762
YJR052W	1698	1499	1839	22.1282
YGL200C	612	413	9535	416.426
YNL194C	906	707	45	1.14805
YDR260C	513	314	783	44.9779
YPL012W	3687	3488	18414	95.2222
YBL047C	4146	3947	7784	35.5715
YKR001C	2115	1916	11818	111.254
YNR072W	1695	1496	8	0.0964551
YLR157W-E	165	15.3999	0.462517	0.541723
YBR154C	648	449	6581	264.37
YPL156C	855	656	223	6.13151
YKL048C	1923	1724	1748	18.2882
YJL020C	3474	3275	4177	23.0049
YPL105C	2550	2351	6654	51.0501
YLR251W	594	395	305	13.9274
YHR049C-A	297	98.0609	2	0.367876
YGR113W	1032	833	1279	27.6944
YEL018C-A	534	335	3	0.161526
YHL006W-A	354	155	4	0.465473
YGL008C	2757	2558	271048	1911.22
YBR253W	366	167	797	86.0812
YLR212C	1422	1223	2369	34.9386
YCR020C	648	449	193	7.75314
YDR340W	303	104.031	584	101.255
YJR141W	1044	845	1334	28.4751
YHR060W	546	347	1449	75.3192
YDR361C	852	653	4838	133.635
YPL009C	3117	2918	6864	42.4286
YNL027W	2037	1838	2198	21.5699
YNL065W	1761	1562	8997	103.892
YNL211C	261	63.4937	136	38.6345
YHL038C	1893	1694	1362	14.5021
YPL070W	1839	1640	1693	18.62
YOL111C	639	440	1235	50.6269
YDR075W	927	728	1693	41.9462
YER009W	378	179	9874	994.963
YMR219W	4977	4778	3411	12.8766
YFL034C-B	864	665	1269	34.4197
YIR011C	960	761	3348	79.3538
YMR297W	1599	1400	24503	315.688
YIL139C	738	539	954	31.9247
YJR021C	945	746	482	11.654
YDR254W	1377	1178	685	10.4885
YNL301C	561	362	9771.03	486.854
YPL005W	1821	1622	686	7.62851
YGL105W	1131	932	21674	419.459
YBR255C-A	363	164	348	38.2738
YDL224C	1950	1751	2231	22.9816
YKL188C	2562	2363	553	4.22112
YGR090W	3714	3515	11827	60.6898
YKL062W	1893	1694	2277	24.2447
YER044C	447	248	983	71.4938
YNL315C	957	758	2190	52.1125
YLL049W	540	341	803	42.4745
YKL216W	945	746	46211	1117.31
YJL158C	684	485	15597.2	580.058
YDR162C	711	512	1226	43.1904
YCR024C-B	267	68.9638	10643	2783.62
YJL202C	348	149	1	0.121054
YCR059C	777	578	2133	66.5625
YDL183C	963	764	326	7.69646
YKR046C	852	653	647	17.8714
YCL039W	2238	2039	1087	9.61566
YER140W	1671	1472	1725	21.1372
YPL069C	1008	809	1015	22.63
YOR386W	1698	1499	562	6.76241
YLR365W	333	134.001	4	0.538418
YPL151C	1356	1157	1460	22.7607
YNL042W	1191	992	767	13.946
YHR207C	1581	1382	2387	31.1538
YCR064C	411	212	27	2.29718
YDR171W	1128	929	1584	30.7543
YPL157W	948	749	1867	44.9603
YLR227W-A	1323	1124	2.16383e-06	3.47234e-08
YDR479C	1665	1466	1042	12.8204
YAL034W-A	870	671	519	13.9512
YBR013C	390	191	305	28.8027
YOR258W	654	455	347	13.7558
YNR057C	714	515	480	16.8113
YJL113W	4647	4448	736.073	2.98485
YIL015W	1764	1565	16191	186.606
YGR161W-C	279	80.3587	100	22.4457
YHR127W	732	533	1277	43.2146
YFL018C	1500	1301	13702	189.965
YNL328C	441	242	99	7.37881
YCL049C	939	740	658	16.0384
YLR072W	2082	1883	1648	15.7861
YHR111W	1323	1124	2195	35.2237
YGL055W	1533	1334	25153	340.095
YBR288C	1452	1253	3309	47.6335
YOL055C	1656	1457	1342	16.6134
YOR347C	1521	1322	627	8.55466
YGL065C	1512	1313	2298	31.5684
YHR013C	717	518	3203	111.531
YOR307C	1362	1163	2572	39.8894
YAL042C-A	378	179	2	0.201532
YNL144C	2223	2024	430	3.83199
YIR038C	705	506	2143	76.3903
YLR230W	306	107.022	0	0
YAL046C	357	158	786	89.7289
YPL193W	1146	947	2106	40.1121
YER147C-A	411	212	12	1.02097
YJL045W	1905	1706	61	0.644937
YGR208W	930	731	3600	88.8284
YDR347W	966	767	2860	67.257
YER190C-B	483	284	3.22684	0.20494
YKR078W	1758	1559	1179	13.6406
YDR201W	498	299	852	51.3967
YPR087W	321	122.003	1	0.147841
YLR027C	1257	1058	16454	280.513
YOR275C	1986	1787	2420	24.4263
YML077W	480	281	1521	97.6314
YGL245W	2127	1928	34312	321.001
YHR058C	888	689	1124	29.4248
YPR181C	2307	2108	10769	92.1449
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	395.09	1.47024
YBR106W	567	368	19755	968.269
YHR018C	1392	1193	18426	278.585
YPL197C	414	215	6	0.503361
YBR170C	1743	1544	2624	30.6537
YMR304W	3693	3494	2827	14.5938
YDL211C	1119	920	467	9.15579
YPL078C	735	536	6473	217.825
YDR273W	1098	899	296	5.9388
YOL007C	1026	827	2283	49.7929
YDR399W	666	467	7993	308.716
YLR064W	822	623	2984	86.3928
YKL181W	1284	1085	17713	294.462
YML047W-A	366	167	1	0.108007
YGR192C	999	800	564584	12729.3
YGL045W	1629	1430	557	7.02564
YDL078C	1032	833	6761	146.397
YOL041C	1380	1181	9695	148.069
YMR226C	804	605	11795	351.649
YHR200W	807	608	5287	156.846
YDR524C	1449	1250	2270	32.7554
YLR111W	333	134.001	8	1.07684
YBR219C	384	185	6.5024	0.63397
YMR122C	375	176	4	0.409934
YGR270W	4140	3941	6183	28.2982
YPR125W	1365	1166	4186	64.7541
YEL046C	1164	965	12583	235.193
YIR015W	435	236	264	20.1771
YGR136W	726	527	2767.79	94.7305
YMR242C	519	320	53575.5	3019.83
YLR379W	375	176	0	0
YDR204W	1008	809	1472	32.819
YPL161C	1902	1703	1922	20.3566
YMR145C	1683	1484	8882	107.955
YIR017W-A	600	401	5	0.224901
YLL031C	3054	2855	5477	34.6022
YDR300C	1287	1088	5350	88.6935
YLR229C	576	377	5287	252.95
YLR421C	471	272	3115	206.565
YJR151C	3486	3287	462	2.53518
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1406	28.3988
YML038C	1329	1130	2859	45.6355
YJL082W	2196	1997	1507	13.6114
YIL006W	1122	923	288	5.62804
YLR392C	1557	1358	903	11.9937
YGR075C	729	530	322	10.9584
YBR268W	318	119.005	723	109.582
YDR316W	1416	1217	1602	23.7432
YNR070W	4002	3803	113	0.535943
YKR020W	495	296	615	37.4757
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	3	0.14825
YNL145W	117	9.56096	0	0
YHR068W	1164	965	14089	263.342
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	1	0.195812
YGL160W	1713	1514	2241	26.6982
YGR042W	816	617	937	27.3918
YDR430C	2970	2771	3013	19.6123
YPR160W	2709	2510	3008	21.6158
YER007W	1557	1358	819	10.878
YGR095C	672	473	2240	85.4188
YCR041W	333	134.001	63	8.48009
YFL033C	5313	5114	2255	7.95339
YDL089W	1455	1256	1359	19.5163
YDR522C	1509	1310	4	0.0550751
YEL062W	1848	1649	1192	13.0383
YBR026C	1143	944	4146	79.218
YLR143W	2058	1859	3207	31.1162
YMR125W	2586	2387	9485	71.6723
YLR126C	756	557	1139	36.8838
YGL086W	2250	2051	3659	32.1783
YNL129W	723	524	1645	56.6241
YGL048C	1218	1019	11037	195.364
YER106W	909	710	22	0.558896
YBR083W	1461	1262	3754	53.6539
YJR012C	624	425	525	22.2811
YGR169C	1215	1016	1012	17.9661
YDR509W	348	149	1	0.121054
Q0010	387	188	4	0.383768
YMR074C	438	239	2933	221.351
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	24350	270.279
YDR521W	336	137	1	0.131657
YMR269W	636	437	1408	58.115
YJR112W-A	330	131.001	414	57.0023
YHR138C	345	146	427	52.7523
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	1530	20.6872
YPL144W	447	248	516	37.5288
YML026C	441	242	43022.9	3206.65
YEL053C	2202	2003	2830	25.4843
YHL020C	1215	1016	3277	58.1767
YGR106C	798	599	13831	416.479
YLR444C	303	104.031	1	0.173382
YJR128W	360	161	3	0.336095
YMR194C-B	222	34.6815	55	28.6043
YLR452C	2097	1898	8195	77.8788
YMR005W	1167	968	3497	65.1609
YOL099C	492	293	0	0
YLR363C	657	458	837	32.963
YIL023C	1041	842	1595	34.1677
YGL115W	969	770	4226	98.9932
YKL138C	396	197	1004	91.9251
YOL109W	342	143	26525	3345.69
YGL002W	651	452	1453	57.9821
YOR312C	519	320	57024.5	3214.24
YLR179C	606	407	9048	400.982
YNL230C	1140	941	648	12.4209
YHL028W	1818	1619	1969	21.9364
YCR015C	954	755	705	16.8426
YPR199C	885	686	1285	33.7867
YMR313C	1929	1730	2266	23.6255
YLR361C	1737	1538	1737	20.3709
YBR077C	489	290	701	43.6
YOR298W	1440	1241	179	2.60164
YDR380W	1908	1709	252	2.65965
YMR135W-A	534	335	1	0.0538421
YGL226C-A	261	63.4937	1294	367.596
YDL177C	513	314	593	34.0637
YOL084W	2976	2777	124	0.805402
YLR069C	2286	2087	4134	35.7285
YDR060W	3078	2879	19385	121.448
YDL096C	327	128.001	3	0.42274
YGR149W	1299	1100	1543	25.3011
YPL213W	717	518	635	22.1111
YPL203W	1143	944	1551	29.6351
YLL041C	801	602	2052	61.4819
YGL258W-A	234	42.0611	4	1.71533
YBL026W	288	89.1545	1096	221.735
YBR076C-A	267	68.9638	45	11.7695
YNR021W	1215	1016	11894	211.155
YGR080W	999	800	2069	46.6484
YBL055C	1257	1058	2883	49.1502
YBR195C	1269	1070	1918	32.3319
YCR096C	360	161	210.615	23.5956
YIL172C	1770	1571	77.6399	0.891406
YPL191C	1083	884	601	12.2628
YMR013C	1560	1361	1403	18.5937
YPL148C	522	323	302	16.8644
YFL038C	621	422	11115	475.077
YPL088W	1029	830	576	12.5173
YPL240C	2130	1931	14792.8	138.176
YIL037C	1971	1772	102	1.03825
YGL145W	2106	1907	2893	27.363
YLR232W	348	149	2	0.242109
YNL004W	1365	1166	5679	87.8496
YPR060C	771	572	3065	96.6498
YEL018W	840	641	1307	36.7777
YEL043W	2871	2672	4127	27.8589
YHR069C	1080	881	3948	80.8291
YLR323C	780	581	944	29.3064
YGL172W	1419	1220	4071	60.1877
YPL053C	1341	1142	4967	78.4503
YJR070C	978	779	11779	272.733
YPL283C	5580	5381	2271.28	7.61333
YDL143W	1587	1388	17292	224.71
YDR257C	1485	1286	3109	43.606
YKL162C	1209	1010	295	5.26826
YHL027W	1878	1679	3903	41.929
YAR068W	486	287	8.53106	0.536152
YMR290C	1518	1319	10704	146.375
YGR296C-A	576	377	2.74069	0.131125
YDL021W	936	737	484	11.8453
YDR452W	2025	1826	6797	67.1403
YPL211W	546	347	3832	199.188
YBR074W	2931	2732	5252	34.6745
YAL038W	1503	1304	268058	3707.81
YBL071W-A	249	53.2273	385	130.465
YMR024W	1173	974	2605	48.2409
YOL047C	1071	872	22	0.455064
YDL018C	678	479	1056	39.7645
YLR147C	306	107.022	714	120.335
YIL061C	903	704	668	17.1147
YML012W	636	437	10777	444.819
YHR187W	930	731	1726	42.5883
Q0250	756	557	1	0.0323826
YGR155W	1524	1325	41258	561.641
YLR155C	1089	890	3497	70.8716
YLR136C	858	659	117	3.20234
YKR015C	1707	1508	24	0.287063
YDL060W	2367	2168	11169	92.9227
YLR320W	4365	4166	1911	8.27386
YIL069C	408	209	20500.5	1769.23
YHR075C	1203	1004	490	8.80297
YIL085C	1554	1355	4288	57.0798
YGL195W	8019	7820	17596	40.5858
YDR062W	1686	1487	12399	150.398
YOL119C	1506	1307	3049	42.0774
YJR105W	1023	824	31575	691.167
YNL289W	840	641	1635	46.0073
YER161C	1002	803	1990	44.6997
YNR036C	462	263	2722	186.681
YAL067C	1782	1583	45	0.512741
YMR247C	4689	4490	4831	19.407
YOR316C-A	210	28.6775	10	6.28964
YJL096W	486	287	1223	76.8619
YMR111C	1389	1190	915	13.8689
YBR136W	7107	6908	1833	4.78605
YKL059C	1326	1127	1183	18.9334
YGR018C	330	131.001	1	0.137687
YMR090W	684	485	843	31.3511
YNR061C	660	461	2435	95.2719
YGR119C	1626	1427	6068	76.6988
YGR235C	702	503	2156	77.3121
YER121W	345	146	41	5.06521
YJL204C	2523	2324	1951	15.1422
YER180C-A	258	60.8345	101	29.9459
YMR294W-A	360	161	1	0.112032
YGR209C	315	116.007	5943	924.033
YMR306C-A	390	191	7	0.661046
YNL154C	1641	1442	7545	94.3758
YDL012C	324	125.002	939	135.492
YBL064C	786	587	2559	78.6319
YDL181W	258	60.8345	472	139.945
YOR392W	444	245	6	0.441725
YMR133W	1287	1088	5	0.0828911
YKL029C	2010	1811	17879	178.07
YPR106W	1332	1133	1326	21.1096
YNL039W	1785	1586	2867	32.6055
YDL149W	2994	2795	614	3.96235
YER170W	678	479	446	16.7945
YDR009W	1563	1364	225	2.97533
YBR282W	441	242	1068	79.6017
YGR187C	1185	986	6256	114.442
YLR007W	1011	812	1596	35.4522
YPL269W	1935	1736	842	8.74841
Q0110	1272	1073	0	0
YER013W	3438	3239	2383	13.2703
YER060W	1587	1388	1540.86	20.0235
YDR407C	3870	3671	4219	20.7296
YHR137W	1542	1343	438	5.88254
YHL034W-A	462	263	2	0.137164
YGL009C	2340	2141	222050	1870.69
YGR058W	1008	809	974	21.7159
YIR041W	375	176	0	0
YIL008W	300	101.044	1406	250.982
YBR192W	1134	935	1497	28.8787
YHR101C	1008	809	724	16.142
YDR279W	1053	854	1656	34.9759
YBL009W	2031	1832	2753	27.1049
YER029C	591	392	1116	51.3505
YLR243W	819	620	2247	65.3699
YOL048C	1029	830	1081	23.4917
YJL025W	1545	1346	1498	20.074
YDR427W	1182	983	7111	130.48
YDR246W	660	461	653	25.5493
YLR187W	3081	2882	818	5.11948
YER182W	735	536	968	32.5745
YDL024C	1407	1208	119	1.77683
YMR137C	1986	1787	979	9.88154
YNL163C	3333	3134	6521	37.5303
YMR228W	1026	827	1089	23.7514
YOL148C	1815	1616	1805	20.1466
YJR069C	594	395	3190	145.667
YDR411C	1026	827	1511	32.9553
YBR232C	360	161	3	0.336095
YIL066C	2610	2411	217	1.62341
YNL061W	1857	1658	10025	109.06
YDR309C	1152	953	4439	84.0154
YER095W	1203	1004	2068	37.1521
YCR054C	1692	1493	2096	25.322
YDR499W	2244	2045	1665	14.6855
YJL138C	1188	989	51310.5	935.786
YJL063C	717	518	1889	65.7762
YKR004C	1134	935	954	18.4036
YMR206W	942	743	10	0.24276
YER092W	378	179	798	80.4112
YLR410W	3441	3242	5408	30.0878
YMR154C	2184	1985	522	4.74326
YBR101C	873	674	3299	88.2854
YDR544C	429	230	10.5902	0.830503
YIL042C	1185	986	556	10.171
YOL004W	4611	4412	6717	27.4604
YHR112C	1137	938	1592	30.6131
YGL029W	363	164	1174	129.119
YPL261C	309	110.015	1	0.163951
YGR160W	612	413	9	0.39306
YJR060W	1056	857	1841	38.7471
YDR437W	423	224	98	7.89123
YHL022C	1197	998	163	2.94594
YGR017W	894	695	3088	80.1418
YGL175C	1038	839	286	6.14852
YIL124W	894	695	3501	90.8603
YLR305C	5703	5504	6292	20.6194
YOR343C	327	128.001	18	2.53644
YGR234W	1200	1001	10433	187.993
YCR004C	744	545	6140	203.207
YKL115C	393	194	50	4.64874
YKL028W	1449	1250	4568	65.9148
YPR173C	1314	1115	6733	108.918
YAL011W	1878	1679	1381	14.8358
YPR137W	1722	1523	8259	97.8125
YJL108C	1152	953	476	9.00909
YHR039C-A	345	146	6326	781.525
YLR238W	1437	1238	1224	17.8331
YNL067W	576	377	15892.8	760.374
YEL016C	1482	1283	1786	25.1085
YEL020C	1683	1484	1076	13.0781
YLR020C	1617	1418	4459	56.7189
YPL060W	1242	1043	571	9.87458
YER087W	1731	1532	1087	12.7979
YIL156W-B	222	34.6815	226	117.538
YOL087C	3351	3152	2873	16.4405
YNL304W	1254	1055	564	9.64258
YHR056C	2652	2453	4465.48	32.835
YNL092W	1203	1004	165	2.96426
YJR110W	2067	1868	1528	14.7541
YKL033W	3117	2918	2045	12.6408
YPL152W	1077	878	675	13.8668
YLR427W	2013	1814	3288	32.6935
YHR214W	612	413	137	5.98325
YLR049C	1287	1088	2256	37.4005
YBR025C	1185	986	38169	698.233
YGL243W	1203	1004	1540	27.6665
YNL208W	600	401	8785	395.152
YER055C	894	695	19915	516.847
YHR065C	1506	1307	6390	88.1844
YJR123W	678	479	157242	5921.06
YDR405W	792	593	823	25.0329
YNL128W	1305	1106	145	2.36472
YGL163C	2697	2498	1849	13.3509
YDR426C	378	179	3	0.302298
YMR139W	1113	914	1577	31.1209
YDR442W	393	194	0	0
YJL128C	2007	1808	2968	29.6096
YDL217C	624	425	1314	55.7665
YJR002W	1782	1583	9255	105.454
YOL085C	342	143	0	0
YPL094C	825	626	7164	206.418
YJL157C	2493	2294	7261	57.0913
YER120W	735	536	6502	218.801
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	11039	68.4467
YDR516C	1503	1304	3483	48.1773
YLR315W	462	263	123	8.4356
YPL106C	2082	1883	58852	563.738
YFR042W	603	404	763	34.0651
YLR256W	4509	4310	13835	57.8987
YPR191W	1107	908	5469	108.64
YJR029W	5268	5069	55812	198.597
YMR241W	945	746	8523	206.073
YNR077C	255	58.2335	1	0.309737
YOR147W	1869	1670	2301	24.8523
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	0	0
YHR079C-A	276	77.4659	1	0.232839
YBR260C	2001	1802	1773	17.7468
YLR396C	2076	1877	2006	19.2767
YOL079W	399	200	0	0
YNR037C	276	77.4659	558	129.924
YPL243W	1800	1601	8892	100.179
YDL109C	1944	1745	703	7.26652
YBR018C	1101	902	90	1.79971
YLR440C	2130	1931	2450	22.885
YDL248W	1152	953	895.298	16.945
YCR043C	384	185	1680	163.796
YBR054W	1035	836	5724	123.498
YPL270W	2322	2123	3639	30.9171
YNL164C	1056	857	1411	29.697
YNL062C	1437	1238	5320	77.51
YML106W	681	482	11601	434.125
YMR003W	597	398	541	24.5178
YMR298W	453	254	2889	205.154
YGR296W	5580	5381	2271.28	7.61333
YIL029W-A	372	173	0	0
YMR037C	2115	1916	3341	31.452
YHR012W	849	650	2719	75.4506
YKL094W	942	743	4511	109.509
YOR066W	1890	1691	1579	16.8424
YDR497C	1755	1556	53112	615.673
YLR367W	393	194	9953.18	925.394
YOR129C	2682	2483	1378	10.0101
YOL161C	363	164	0	0
YJL027C	417	218	6	0.496434
YJR147W	1077	878	1145	23.5222
YDR409W	2715	2516	1502	10.7678
YDR041W	612	413	1389	60.6623
YMR272C	1155	956	5731	108.128
YJL039C	5052	4853	7438	27.6447
YKL143W	1392	1193	6727	101.706
YDR307W	1989	1790	2260	22.7731
YDL081C	321	122.003	24056	3556.47
YBL100C	315	116.007	3	0.466448
YIL019W	1041	842	3182	68.164
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	4647	48.9593
YNL041C	2520	2321	3006	23.3604
YDL201W	861	662	4275	116.478
YMR028W	1101	902	1333	26.6557
YNL200C	741	542	929	30.916
YKR041W	753	554	138	4.493
YER073W	1563	1364	26444	349.687
YGR144W	981	782	149	3.43674
YEL006W	1008	809	1914	42.6737
YKL225W	348	149	0	0
YJR007W	915	716	10846	273.227
YBR053C	1077	878	2520	51.7694
YNL238W	2445	2246	5841	46.9077
YCR073W-A	948	749	1856	44.6954
YGL109W	324	125.002	0	0
YJL075C	417	218	0	0
YHR211W	3228	3029	737.508	4.39172
YOR269W	1485	1286	961	13.4787
YML039W	5268	5069	536.994	1.91079
YLL060C	702	503	277	9.93296
YDR500C	267	68.9638	16326	4269.98
YPL163C	783	584	4630	143
YKL118W	312	113.011	2	0.319211
YLL003W	2841	2642	2473	16.8833
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	33	3.27046
YMR258C	1662	1463	1400	17.2604
YML125C	939	740	8757	213.447
YML069W	1659	1460	7143	88.2459
YOL057W	2136	1937	5508	51.2898
YKL145W	1404	1205	13917	208.317
YPL283W-B	483	284	3.22684	0.20494
YFR030W	3108	2909	4724	29.2909
YGR146C	636	437	1817	74.9964
YIL150C	1716	1517	777	9.23851
YDL126C	2508	2309	39031	304.897
YDL006W	846	647	1508	42.0401
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	332	8.69132
YGR287C	1770	1571	335.31	3.84979
YOR227W	3741	3542	2093	10.6583
YDL233W	1377	1178	642	9.83007
YCL057C-A	294	95.0839	1168	221.566
YOR362C	867	668	8447	228.083
YNL266W	420	221	2	0.163232
YMR276W	1122	923	6286	122.84
YOR217W	2586	2387	6190	46.774
YGR061C	4077	3878	14757	68.6368
YBR049C	2433	2234	5474	44.1965
YML124C	1338	1139	9369	148.367
YPL246C	789	590	3166	96.7889
YDL178W	1593	1394	4262	55.1464
YOR111W	699	500	744	26.8392
YLR156W	345	146	11.1792	1.38109
YLR152C	1731	1532	1459	17.1776
YLR431C	1362	1163	915	14.1908
YMR096W	894	695	8910	231.238
YNL240C	1476	1277	2143	30.269
YKL019W	951	752	2631	63.1059
YGR168C	1131	932	747	14.4568
YGR027C	327	128.001	32849.7	4628.96
YGL250W	726	527	302	10.3363
YJL048C	1191	992	1638	29.783
Q0105	1158	959	3.5204	0.0662125
YEL031W	3648	3449	16112	84.2603
YDL147W	1338	1139	12754	201.971
YJL129C	3708	3509	4743	24.3802
YJL188C	309	110.015	0	0
YKL191W	1605	1406	6248	80.1535
