target_id	length	eff_length	est_counts	tpm
YKL037W	357	158	3	0.32798
YOL094C	972	773	1941	43.374
YMR077C	666	467	777	28.74
YPR007C	2043	1844	83	0.7775
YIL067C	2037	1838	2394	22.4989
YMR108W	2064	1865	49087	454.643
YJL033W	2313	2114	10903	89.089
YKL179C	2040	1841	4251	39.886
YPL126W	2691	2492	15786	109.423
YEL041W	1488	1289	225	3.01518
YGL208W	1248	1049	712	11.7243
YLL036C	1512	1313	3290	43.2827
YNL113W	429	230	3956	297.106
YKR099W	2436	2237	5171	39.9293
YGL025C	1194	995	1061	18.4194
YBR171W	621	422	3541	144.943
YDL005C	1296	1097	2850	44.8767
YNL031C	411	212	15766.5	1284.64
YGR226C	210	28.6775	0	0
YOR146W	306	107.022	2	0.322805
YDL056W	2502	2303	2758	20.6863
YML120C	1542	1343	1997	25.6853
YOR384W	2085	1886	26	0.23813
YLL021W	4401	4202	7811	32.1095
YGR048W	1086	887	2162	42.1032
YOL149W	696	497	2305	80.112
YHR032W-A	180	18.5798	0	0
YML129C	213	30.0561	434	249.425
YIL059C	366	167	164	16.9633
YBR220C	1683	1484	4155	48.3638
YLR317W	435	236	139	10.1739
YPL058C	4536	4337	2706	10.7776
YOL154W	750	551	664	20.8161
YBR227C	1563	1364	3030	38.3717
YER165W	1734	1535	29362	330.415
YNR056C	1686	1487	142	1.64953
YNL327W	3126	2927	26680	157.451
YOR130C	879	680	2054	52.1765
YJL181W	1836	1637	776	8.18834
YDL039C	2097	1898	5240	47.689
YER016W	1035	836	3397	70.1895
YPL099C	549	350	768	37.9032
YNL242W	4779	4580	1182	4.45795
YDR365W-B	5268	5069	103073	351.243
YLR099W-A	264	66.2053	387	100.972
YMR058W	1911	1712	11769	118.746
YNL297C	4911	4712	3654	13.3951
YAL018C	978	779	7	0.155219
YOL078W	3531	3332	2183	11.317
YEL002C	1293	1094	11841	186.962
YJL156C	2100	1901	2326	21.1354
YCL032W	1041	842	1394	28.5979
YMR166C	1107	908	770	14.6483
YNL146C-A	195	22.8744	4	3.02061
YDR034C-A	177	17.866	3	2.90053
YPL050C	1188	989	8969	156.65
YDR510W	306	107.022	2728	440.306
YER158W-A	216	31.5146	2	1.09623
YLR327C	261	63.4937	46	12.5144
YPL277C	1464	1265	209.963	2.86705
YOR139C	393	194	3	0.267118
YBR116C	528	329	27.0244	1.41887
YLR142W	1431	1232	226	3.1687
YPL257W	582	383	128	5.7729
YLR104W	396	197	1085	95.1364
YNL222W	621	422	650	26.6063
YKR051W	1257	1058	1183	19.3144
YLR291C	1146	947	6461	117.851
YBR293W	1425	1226	1664	23.4448
YLR412W	825	626	2112	58.2777
YFR040W	3009	2810	6203	38.131
YNR067C	3354	3155	10068	55.1222
YNL074C	1359	1160	2926	43.5712
YBR021W	1902	1703	1896	19.2312
YML021C	1080	881	1818	35.6452
YER038C	1395	1196	750	10.8321
YNL044W	531	332	3507	182.466
YHR007C-A	216	31.5146	2	1.09623
YER060W-A	1593	1394	141.117	1.74864
YDR203W	318	119.005	2	0.290301
YER173W	1980	1781	1401	13.5881
YOR190W	1338	1139	105	1.59239
YML048W	1212	1013	8218	140.133
YBR130C	1278	1079	3210	51.3886
YPR072W	1683	1484	5922	68.9315
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	659	8.45714
YHL006C	453	254	166	11.2891
YHL034C	885	686	15113	380.548
YDR418W	498	299	48813.1	2820
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	2949	40.0786
YIR024C	651	452	626	23.9232
YCR038C	1929	1730	611	6.10068
YOL155C	2904	2705	1582.24	10.1038
YIL009C-A	546	347	929	46.2455
YJR040W	2340	2141	3357	27.0843
YJL037W	675	476	53	1.92332
YOR059C	1353	1154	1822	27.2725
YMR325W	375	176	0	0
YGL149W	306	107.022	1	0.161402
YGR271W	5904	5705	3694	11.1847
YGR173W	1107	908	4624	87.966
YNR002C	849	650	50	1.32874
YMR172C-A	384	185	3	0.280113
YIL158W	615	416	2128	88.3612
YBR086C	2841	2642	13237	86.5446
YLR361C-A	297	98.0609	481	84.7291
YOR027W	1770	1571	19740	217.047
YER048W-A	285	86.2066	919	184.144
YML090W	387	188	10	0.918809
YDR210W-B	5313	5114	1628.34	5.50005
YHR164C	4569	4370	1998	7.89764
YGR278W	1734	1535	1304	14.6741
Q0085	780	581	6	0.178385
YPR150W	522	323	17	0.909137
YKL204W	1899	1700	2786	28.3084
YDR462W	444	245	619	43.6423
YMR273C	2748	2549	2089	14.1564
YJL162C	1752	1553	1512	16.8176
YMR175W-A	195	22.8744	1	0.755152
YLL054C	2532	2333	1089	8.06299
YDL055C	1086	887	74196	1444.91
YPR080W	1377	1178	441929	6480.23
YFL017W-A	234	42.0611	264	108.419
YOL019W	1656	1457	1921	22.7746
YGL127C	384	185	536	50.0468
YLR266C	2106	1907	1681	15.2265
YGR268C	597	398	529	22.9591
YHL033C	771	572	40272.3	1216.17
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	614	11.6039
YJR130C	1920	1721	2910	29.2076
YEL007W	2001	1802	4335.53	41.5595
YMR285C	1548	1349	2684	34.368
YBR104W	990	791	3739	81.6511
YPL263C	1956	1757	9053	89.0028
YER096W	1539	1340	277	3.57074
YOR325W	474	275	0	0
YIL128W	3099	2900	3561	21.2108
YDR311W	1929	1730	2787	27.8275
YKL088W	1716	1517	3141	35.7656
YJL046W	1230	1031	1390	23.2884
YLR228C	2445	2246	1703	13.0975
YER053C-A	114	9.32945	0	0
YKL056C	504	305	48942	2771.82
YPL037C	474	275	21822	1370.71
YDR459C	1125	926	1200	22.3848
YOR357C	489	290	1411	84.045
YNR004W	441	242	239	17.0595
YNL192W	3396	3197	8957	48.3953
YGL068W	585	386	2817	126.062
YNL339W-B	483	284	0	0
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1641	179.405
YOR007C	1041	842	24219	496.852
YJL029C	2469	2270	3105	23.6276
YBR105C	1089	890	2145	41.6313
YDL013W	1860	1661	2218	23.0661
YJR052W	1698	1499	1957	22.5513
YGL200C	612	413	10573	442.213
YNL194C	906	707	58	1.41707
YDR260C	513	314	882	48.5201
YPL012W	3687	3488	18545	91.8403
YBL047C	4146	3947	8104	35.4663
YKR001C	2115	1916	12521	112.882
YNR072W	1695	1496	14.7881	0.170751
YLR157W-E	165	15.3999	4.46252	5.00548
YBR154C	648	449	6133	235.944
YPL156C	855	656	236	6.21429
YKL048C	1923	1724	1648	16.5121
YJL020C	3474	3275	4221	22.2632
YPL105C	2550	2351	7290	53.5621
YLR251W	594	395	358	15.6556
YHR049C-A	297	98.0609	0	0
YGR113W	1032	833	1490	30.8976
YEL018C-A	534	335	0	0
YHL006W-A	354	155	4	0.44577
YGL008C	2757	2558	258132	1743.11
YBR253W	366	167	805	83.265
YLR212C	1422	1223	2465	34.8156
YCR020C	648	449	230	8.8484
YDR340W	303	104.031	766	127.189
YJR141W	1044	845	1250	25.5527
YHR060W	546	347	1478	73.5746
YDR361C	852	653	4918	130.094
YPL009C	3117	2918	7648.91	45.2791
YNL027W	2037	1838	2284	21.4651
YNL065W	1761	1562	7828	86.5671
YNL211C	261	63.4937	126	34.2786
YHL038C	1893	1694	1425	14.5306
YPL070W	1839	1640	1633	17.1999
YOL111C	639	440	1658	65.0901
YDR075W	927	728	1693	40.1706
YER009W	378	179	10227	986.912
YMR219W	4977	4778	3719	13.4451
YFL034C-B	864	665	1440	37.4045
YIR011C	960	761	3132	71.0919
YMR297W	1599	1400	25757	317.797
YIL139C	738	539	955	30.6054
YJR021C	945	746	692	16.0232
YDR254W	1377	1178	597	8.75411
YNL301C	561	362	10533.6	502.635
YPL005W	1821	1622	747	7.95523
YGL105W	1131	932	26243	486.386
YBR255C-A	363	164	348	36.6538
YDL224C	1950	1751	2469	24.3567
YKL188C	2562	2363	565	4.13017
YGR090W	3714	3515	11546	56.74
YKL062W	1893	1694	2266	23.1063
YER044C	447	248	972	67.7014
YNL315C	957	758	2482	56.5608
YLL049W	540	341	875	44.3238
YKL216W	945	746	47745	1105.53
YJL158C	684	485	18374.3	654.414
YDR162C	711	512	1365	46.0517
YCR024C-B	267	68.9638	10319	2584.64
YJL202C	348	149	0	0
YCR059C	777	578	2456	73.3979
YDL183C	963	764	380	8.59159
YKR046C	852	653	837	22.1409
YCL039W	2238	2039	1168	9.89484
YER140W	1671	1472	1681	19.7262
YPL069C	1008	809	1010	21.5653
YOR386W	1698	1499	519	5.98066
YLR365W	333	134.001	5	0.644535
YPL151C	1356	1157	1632	24.3652
YNL042W	1191	992	979	17.0472
YHR207C	1581	1382	2461	30.76
YCR064C	411	212	40	3.25917
YDR171W	1128	929	1883	35.0121
YPL157W	948	749	1942	44.7868
YLR227W-A	1323	1124	5.65168e-07	8.68549e-09
YDR479C	1665	1466	1155	13.6092
YAL034W-A	870	671	559	14.3904
YBR013C	390	191	342	30.9297
YOR258W	654	455	350	13.2874
YNR057C	714	515	540	18.1121
YJL113W	4647	4448	706.079	2.74202
YIL015W	1764	1565	16490	182.008
YGR161W-C	279	80.3587	82	17.6264
YHR127W	732	533	1404	45.5012
YFL018C	1500	1301	14795	196.436
YNL328C	441	242	142	10.1358
YCL049C	939	740	762	17.7871
YLR072W	2082	1883	1818	16.6773
YHR111W	1323	1124	2385	36.6526
YGL055W	1533	1334	25669	332.381
YBR288C	1452	1253	3105	42.8049
YOL055C	1656	1457	1340	15.8865
YOR347C	1521	1322	713	9.31625
YGL065C	1512	1313	2323	30.561
YHR013C	717	518	3421	114.079
YOR307C	1362	1163	2564	38.0821
YAL042C-A	378	179	1	0.0965006
YNL144C	2223	2024	428	3.65272
YIR038C	705	506	2212	75.5123
YLR230W	306	107.022	2	0.322805
YAL046C	357	158	856	93.5836
YPL193W	1146	947	2341	42.7007
YER147C-A	411	212	12	0.977751
YJL045W	1905	1706	66	0.668264
YGR208W	930	731	3929	92.8427
YDR347W	966	767	2982	67.1576
YER190C-B	483	284	0	0
YKR078W	1758	1559	1195	13.2405
YDR201W	498	299	865	49.9721
YPR087W	321	122.003	2	0.283166
YLR027C	1257	1058	20529	335.17
YOR275C	1986	1787	2397	23.17
YML077W	480	281	1635	100.507
YGL245W	2127	1928	36174	324.095
YHR058C	888	689	1227	30.7616
YPR181C	2307	2108	11749	96.275
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	479.775	1.70981
YBR106W	567	368	20407	957.887
YHR018C	1392	1193	20551	297.561
YPL197C	414	215	2	0.160685
YBR170C	1743	1544	2748	30.7434
YMR304W	3693	3494	2575	12.7303
YDL211C	1119	920	465	8.73068
YPL078C	735	536	5900	190.139
YDR273W	1098	899	321	6.16777
YOL007C	1026	827	2552	53.3038
YDR399W	666	467	8325	307.929
YLR064W	822	623	3093	85.7581
YKL181W	1284	1085	18371	292.473
YML047W-A	366	167	2	0.20687
YGR192C	999	800	638927	13795.7
YGL045W	1629	1430	704	8.50393
YDL078C	1032	833	7013	145.426
YOL041C	1380	1181	9973	145.868
YMR226C	804	605	12915	368.742
YHR200W	807	608	6029	171.287
YDR524C	1449	1250	2298	31.7558
YLR111W	333	134.001	18	2.32033
YBR219C	384	185	0	0
YMR122C	375	176	9	0.88331
YGR270W	4140	3941	6416	28.1217
YPR125W	1365	1166	4172	61.8057
YEL046C	1164	965	13864	248.167
YIR015W	435	236	275	20.1281
YGR136W	726	527	3360.44	110.146
YMR242C	519	320	54092.8	2919.93
YLR379W	375	176	0	0
YDR204W	1008	809	1731	36.96
YPL161C	1902	1703	1945	19.7282
YMR145C	1683	1484	9257	107.751
YIR017W-A	600	401	2	0.0861527
YLL031C	3054	2855	5699	34.4807
YDR300C	1287	1088	5461	86.7015
YLR229C	576	377	5899	270.284
YLR421C	471	272	3097	196.678
YJR151C	3486	3287	574	3.01644
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1466	28.3573
YML038C	1329	1130	2787	42.6031
YJL082W	2196	1997	1560	13.4937
YIL006W	1122	923	303	5.67053
YLR392C	1557	1358	905	11.5115
YGR075C	729	530	346	11.2767
YBR268W	318	119.005	826	119.894
YDR316W	1416	1217	1565	22.213
YNR070W	4002	3803	90	0.408789
YKR020W	495	296	667	38.924
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	9	0.425925
YNL145W	117	9.56096	0	0
YHR068W	1164	965	13717	245.536
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	1	0.187523
YGL160W	1713	1514	2553	29.1278
YGR042W	816	617	996	27.8841
YDR430C	2970	2771	3185	19.8544
YPR160W	2709	2510	2462	16.9433
YER007W	1557	1358	846	10.761
YGR095C	672	473	2388	87.208
YCR041W	333	134.001	59	7.60551
YFL033C	5313	5114	2285	7.71807
YDL089W	1455	1256	1290	17.7412
YDR522C	1509	1310	1	0.013186
YEL062W	1848	1649	1230	12.8845
YBR026C	1143	944	4148	75.9014
YLR143W	2058	1859	3213	29.8548
YMR125W	2586	2387	8727	63.1532
YLR126C	756	557	1166	36.1598
YGL086W	2250	2051	3620	30.4878
YNL129W	723	524	1723	56.7985
YGL048C	1218	1019	11775	199.604
YER106W	909	710	25	0.608226
YBR083W	1461	1262	4336	59.3489
YJR012C	624	425	651	26.4591
YGR169C	1215	1016	1101	18.7187
YDR509W	348	149	0	0
Q0010	387	188	0	0
YMR074C	438	239	2953	213.427
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	24997	265.716
YDR521W	336	137	0	0
YMR269W	636	437	1646	65.0626
YJR112W-A	330	131.001	494	65.1382
YHR138C	345	146	453	53.5955
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	1797	23.2689
YPL144W	447	248	570	39.7014
YML026C	441	242	46955.8	3351.64
YEL053C	2202	2003	2934	25.3024
YHL020C	1215	1016	3527	59.9646
YGR106C	798	599	14023	404.387
YLR444C	303	104.031	0	0
YJR128W	360	161	0	0
YMR194C-B	222	34.6815	68	33.8683
YLR452C	2097	1898	8134	74.0272
YMR005W	1167	968	4036	72.021
YOL099C	492	293	0	0
YLR363C	657	458	757	28.5505
YIL023C	1041	842	1928	39.5529
YGL115W	969	770	4491	100.748
YKL138C	396	197	1093	95.8378
YOL109W	342	143	27638	3338.51
YGL002W	651	452	1533	58.5851
YOR312C	519	320	57908.2	3125.88
YLR179C	606	407	11013	467.406
YNL230C	1140	941	750	13.7675
YHL028W	1818	1619	2280	24.326
YCR015C	954	755	664	15.1916
YPR199C	885	686	1313	33.0616
YMR313C	1929	1730	2434	24.3029
YLR361C	1737	1538	1757	19.7332
YBR077C	489	290	686	40.861
YOR298W	1440	1241	169	2.35233
YDR380W	1908	1709	273	2.75933
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1286	349.859
YDL177C	513	314	637	35.0423
YOL084W	2976	2777	149	0.926816
YLR069C	2286	2087	4252	35.1928
YDR060W	3078	2879	19812	118.869
YDL096C	327	128.001	0	0
YGR149W	1299	1100	1511	23.7277
YPL213W	717	518	727	24.2431
YPL203W	1143	944	1521	27.8317
YLL041C	801	602	2161	62.0071
YGL258W-A	234	42.0611	6	2.46408
YBL026W	288	89.1545	1024	198.399
YBR076C-A	267	68.9638	34	8.5161
YNR021W	1215	1016	11666	198.34
YGR080W	999	800	2412	52.0799
YBL055C	1257	1058	2973	48.5392
YBR195C	1269	1070	1989	32.1095
YCR096C	360	161	330.641	35.4743
YIL172C	1770	1571	77.3707	0.850714
YPL191C	1083	884	495	9.67244
YMR013C	1560	1361	1530	19.4185
YPL148C	522	323	299	15.9901
YFL038C	621	422	11545	472.568
YPL088W	1029	830	581	12.0915
YPL240C	2130	1931	14815.8	132.533
YIL037C	1971	1772	113	1.10153
YGL145W	2106	1907	2805	25.4077
YLR232W	348	149	2	0.23186
YNL004W	1365	1166	6224	92.2049
YPR060C	771	572	3147	95.035
YEL018W	840	641	1458	39.29
YEL043W	2871	2672	4770	30.8365
YHR069C	1080	881	4077	79.937
YLR323C	780	581	988	29.3741
YGL172W	1419	1220	4276	60.5426
YPL053C	1341	1142	4918	74.3884
YJR070C	978	779	13962	309.595
YPL283C	5580	5381	1781.36	5.71835
YDL143W	1587	1388	18479	229.97
YDR257C	1485	1286	3068	41.2095
YKL162C	1209	1010	302	5.16498
YHL027W	1878	1679	4393	45.1953
YAR068W	486	287	0	0
YMR290C	1518	1319	12063	157.977
YGR296C-A	576	377	2.2	0.100801
YDL021W	936	737	496	11.6251
YDR452W	2025	1826	7000	66.2187
YPL211W	546	347	3646	181.497
YBR074W	2931	2732	5237	33.112
YAL038W	1503	1304	307423	4072.32
YBL071W-A	249	53.2273	505	163.885
YMR024W	1173	974	2589	45.9152
YOL047C	1071	872	30	0.594276
YDL018C	678	479	1105	39.8483
YLR147C	306	107.022	826	133.318
YIL061C	903	704	839	20.586
YML012W	636	437	10664	421.523
YHR187W	930	731	1811	42.7941
Q0250	756	557	1	0.0310119
YGR155W	1524	1325	40710	530.723
YLR155C	1089	890	3897.75	75.6497
YLR136C	858	659	114	2.98815
YKR015C	1707	1508	41	0.469641
YDL060W	2367	2168	11776	93.8257
YLR320W	4365	4166	1826	7.5712
YIL069C	408	209	20086.2	1660.1
YHR075C	1203	1004	511	8.79165
YIL085C	1554	1355	4314	54.9951
YGL195W	8019	7820	16898	37.326
YDR062W	1686	1487	12482	144.996
YOL119C	1506	1307	3342	44.1686
YJR105W	1023	824	33385	699.854
YNL289W	840	641	1720	46.3504
YER161C	1002	803	2365	50.8743
YNR036C	462	263	2829	185.806
YAL067C	1782	1583	70	0.763836
YMR247C	4689	4490	4356	16.7581
YOR316C-A	210	28.6775	9	5.42107
YJL096W	486	287	1359	81.7938
YMR111C	1389	1190	1017	14.7624
YBR136W	7107	6908	1746	4.36591
YKL059C	1326	1127	1534	23.5117
YGR018C	330	131.001	3	0.395576
YMR090W	684	485	886	31.5555
YNR061C	660	461	2507	93.937
YGR119C	1626	1427	6610	80.013
YGR235C	702	503	2256	77.4737
YER121W	345	146	48	5.67899
YJL204C	2523	2324	1762	13.0964
YER180C-A	258	60.8345	107	30.382
YMR294W-A	360	161	1	0.107289
YGR209C	315	116.007	6483	965.326
YMR306C-A	390	191	21	1.89919
YNL154C	1641	1442	8109	97.1371
YDL012C	324	125.002	984	135.975
YBL064C	786	587	2546	74.921
YDL181W	258	60.8345	354	100.516
YOR392W	444	245	4	0.282018
YMR133W	1287	1088	6	0.0952589
YKL029C	2010	1811	21841	208.323
YPR106W	1332	1133	1471	22.4267
YNL039W	1785	1586	3340	36.377
YDL149W	2994	2795	585	3.61541
YER170W	678	479	468	16.8769
YDR009W	1563	1364	194	2.4568
YBR282W	441	242	1131	80.7291
YGR187C	1185	986	6214	108.862
YLR007W	1011	812	1647	35.0365
YPL269W	1935	1736	934	9.29352
Q0110	1272	1073	1	0.0160984
YER013W	3438	3239	2515	13.4125
YER060W	1587	1388	1464.91	18.2308
YDR407C	3870	3671	4028	18.9534
YHR137W	1542	1343	511	6.57246
YHL034W-A	462	263	0	0
YGL009C	2340	2141	253416	2044.56
YGR058W	1008	809	1068	22.8037
YIR041W	375	176	3.0281e-08	2.97194e-09
YIL008W	300	101.044	1716	293.353
YBR192W	1134	935	1586	29.3005
YHR101C	1008	809	816	17.4231
YDR279W	1053	854	1564	31.6346
YBL009W	2031	1832	3017	28.4468
YER029C	591	392	1273	56.0952
YLR243W	819	620	2354	65.584
YOL048C	1029	830	1031	21.4567
YJL025W	1545	1346	1649	21.1621
YDR427W	1182	983	6555	115.187
YDR246W	660	461	884	33.1234
YLR187W	3081	2882	824	4.93874
YER182W	735	536	1119	36.0619
YDL024C	1407	1208	116	1.65872
YMR137C	1986	1787	959	9.26994
YNL163C	3333	3134	6585	36.2944
YMR228W	1026	827	1042	21.7643
YOL148C	1815	1616	2128	22.7464
YJR069C	594	395	3219	140.769
YDR411C	1026	827	1801	37.6176
YBR232C	360	161	3	0.321868
YIL066C	2610	2411	252	1.80545
YNL061W	1857	1658	11043	115.05
YDR309C	1152	953	4788	86.7849
YER095W	1203	1004	2018	34.7193
YCR054C	1692	1493	2004	23.1857
YDR499W	2244	2045	1702	14.3764
YJL138C	1188	989	53097.6	927.388
YJL063C	717	518	2066	68.8944
YKR004C	1134	935	915	16.9041
YMR206W	942	743	6	0.139491
YER092W	378	179	861	83.087
YLR410W	3441	3242	5635	30.0237
YMR154C	2184	1985	530	4.6121
YBR101C	873	674	3471	88.9565
YDR544C	429	230	11.4264	0.858155
YIL042C	1185	986	601	10.5288
YOL004W	4611	4412	6667	26.1023
YHR112C	1137	938	1731	31.877
YGL029W	363	164	1510	159.044
YPL261C	309	110.015	2	0.314022
YGR160W	612	413	6	0.250948
YJR060W	1056	857	2129	42.9119
YDR437W	423	224	146	11.2587
YHL022C	1197	998	170	2.9424
YGR017W	894	695	3752	93.2526
YGL175C	1038	839	340	7.00003
YIL124W	894	695	3658	90.9163
YLR305C	5703	5504	6260	19.6462
YOR343C	327	128.001	21	2.83392
YGR234W	1200	1001	10418	179.777
YCR004C	744	545	6104	193.464
YKL115C	393	194	46	4.0958
YKL028W	1449	1250	4831	66.759
YPR173C	1314	1115	6911	107.065
YAL011W	1878	1679	1519	15.6275
YPR137W	1722	1523	8400	95.2714
YJL108C	1152	953	397	7.19583
YHR039C-A	345	146	6419	759.447
YLR238W	1437	1238	1354	18.8921
YNL067W	576	377	15796.7	723.781
YEL016C	1482	1283	2115	28.4752
YEL020C	1683	1484	1191	13.8631
YLR020C	1617	1418	4715	57.4366
YPL060W	1242	1043	533	8.82726
YER087W	1731	1532	1076	12.1321
YIL156W-B	222	34.6815	189	94.134
YOL087C	3351	3152	3042	16.6708
YNL304W	1254	1055	624	10.2168
YHR056C	2652	2453	4717.43	33.2193
YNL092W	1203	1004	166	2.856
YJR110W	2067	1868	1481	13.695
YKL033W	3117	2918	1989	11.7742
YPL152W	1077	878	756	14.8734
YLR427W	2013	1814	3528	33.595
YHR214W	612	413	190	7.9467
YLR049C	1287	1088	2156	34.2297
YBR025C	1185	986	38719	678.313
YGL243W	1203	1004	1581	27.2008
YNL208W	600	401	9766	420.683
YER055C	894	695	22349	555.465
YHR065C	1506	1307	6356	84.0023
YJR123W	678	479	164879	5945.84
YDR405W	792	593	973	28.3427
YNL128W	1305	1106	121	1.88979
YGL163C	2697	2498	1884	13.0278
YDR426C	378	179	1	0.0965006
YMR139W	1113	914	1644	31.0698
YDR442W	393	194	0	0
YJL128C	2007	1808	3360	32.1014
YDL217C	624	425	1406	57.1452
YJR002W	1782	1583	9912	108.159
YOL085C	342	143	0	0
YPL094C	825	626	7702	212.526
YJL157C	2493	2294	6961	52.4157
YER120W	735	536	8106	261.231
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	11670	69.2963
YDR516C	1503	1304	3638	48.1912
YLR315W	462	263	139	9.1294
YPL106C	2082	1883	67531	619.492
YFR042W	603	404	766	32.7514
YLR256W	4509	4310	14123	56.6021
YPR191W	1107	908	6125	116.521
YJR029W	5268	5069	62995	214.668
YMR241W	945	746	8928	206.728
YNR077C	255	58.2335	0	0
YOR147W	1869	1670	2259	23.3659
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	3	0.231343
YHR079C-A	276	77.4659	2	0.445967
YBR260C	2001	1802	2032	19.4783
YLR396C	2076	1877	2031	18.6908
YOL079W	399	200	2	0.172736
YNR037C	276	77.4659	668	148.953
YPL243W	1800	1601	8755	94.46
YDL109C	1944	1745	772	7.64196
YBR018C	1101	902	94	1.80013
YLR440C	2130	1931	2607	23.3207
YDL248W	1152	953	910.998	16.5123
YCR043C	384	185	1955	182.54
YBR054W	1035	836	5741	118.622
YPL270W	2322	2123	3793	30.8614
YNL164C	1056	857	1444	29.1051
YNL062C	1437	1238	5362	74.8151
YML106W	681	482	11780	422.164
YMR003W	597	398	571	24.782
YMR298W	453	254	2830	192.458
YGR296W	5580	5381	1781.36	5.71835
YIL029W-A	372	173	1	0.0998475
YMR037C	2115	1916	3554	32.0409
YHR012W	849	650	2880	76.5354
YKL094W	942	743	4761	110.686
YOR066W	1890	1691	1752	17.8967
YDR497C	1755	1556	51399	570.595
YLR367W	393	194	10398	925.83
YOR129C	2682	2483	1430	9.94815
YOL161C	363	164	0	0
YJL027C	417	218	5	0.396184
YJR147W	1077	878	1369	26.9335
YDR409W	2715	2516	1543	10.5935
YDR041W	612	413	1471	61.5242
YMR272C	1155	956	6508	117.591
YJL039C	5052	4853	6725	23.9367
YKL143W	1392	1193	7061	102.237
YDR307W	1989	1790	2171	20.9503
YDL081C	321	122.003	26247	3716.13
YBL100C	315	116.007	0	0
YIL019W	1041	842	3444	70.6536
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	4838	48.8141
YNL041C	2520	2321	2767	20.5929
YDL201W	861	662	4614	120.393
YMR028W	1101	902	1312	25.1252
YNL200C	741	542	933	29.7348
YKR041W	753	554	123	3.83512
YER073W	1563	1364	28843	365.266
YGR144W	981	782	126	2.78322
YEL006W	1008	809	1952	41.6787
YKL225W	348	149	0	0
YJR007W	915	716	12007	289.671
YBR053C	1077	878	2431	47.827
YNL238W	2445	2246	5933	45.6297
YCR073W-A	948	749	2157	49.7452
YGL109W	324	125.002	1	0.138186
YJL075C	417	218	0	0
YHR211W	3228	3029	909.259	5.18527
YOR269W	1485	1286	1005	13.4992
YML039W	5268	5069	727.639	2.47957
YLL060C	702	503	276	9.47816
YDR500C	267	68.9638	16224	4063.68
YPL163C	783	584	5617	166.14
YKL118W	312	113.011	0	0
YLL003W	2841	2642	2453	16.0379
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	28	2.65748
YMR258C	1662	1463	1447	17.0847
YML125C	939	740	8997	210.014
YML069W	1659	1460	7320	86.6047
YOL057W	2136	1937	6010	53.5955
YKL145W	1404	1205	15896	227.868
YPL283W-B	483	284	0	0
YFR030W	3108	2909	5344	31.7326
YGR146C	636	437	1878	74.233
YIL150C	1716	1517	783	8.91578
YDL126C	2508	2309	42958	321.368
YDL006W	846	647	1467	39.166
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	319	7.99751
YGR287C	1770	1571	352.443	3.87521
YOR227W	3741	3542	2024	9.87063
YDL233W	1377	1178	729	10.6897
YCL057C-A	294	95.0839	1133	205.829
YOR362C	867	668	9187	237.564
YNL266W	420	221	5	0.390806
YMR276W	1122	923	7601	142.25
YOR217W	2586	2387	6252	45.2428
YGR061C	4077	3878	15002	66.8228
YBR049C	2433	2234	5706	44.1196
YML124C	1338	1139	10633	161.256
YPL246C	789	590	3615	105.837
YDL178W	1593	1394	4179	51.7837
YOR111W	699	500	678	23.423
YLR156W	345	146	11.1792	1.32263
YLR152C	1731	1532	1578	17.7923
YLR431C	1362	1163	951	14.1249
YMR096W	894	695	10549	262.186
YNL240C	1476	1277	2419	32.7211
YKL019W	951	752	3023	69.439
YGR168C	1131	932	704	13.0479
YGR027C	327	128.001	33231.4	4484.53
YGL250W	726	527	337	11.0459
YJL048C	1191	992	1700	29.602
Q0105	1158	959	1.52456	0.0274605
YEL031W	3648	3449	17056	85.4215
YDL147W	1338	1139	12969	196.683
YJL129C	3708	3509	4694	23.107
YJL188C	309	110.015	0	0
YKL191W	1605	1406	7262	89.2183
YDR320C-A	219	33.0557	560	292.634
YIL099W	1650	1451	127	1.51189
YJR135C	720	521	339	11.2395
YBR102C	2262	2063	2267	18.9817
YGR161C-C	1323	1124	1.68253	0.025857
YIR013C	366	167	5	0.517174
YDR144C	1791	1592	6298	68.3349
YIL094C	1116	917	12538	236.179
YIL002W-A	210	28.6775	1255	755.937
YMR032W	2010	1811	2384	22.739
YAL049C	741	542	2204	70.2418
YPL112C	1185	986	2559	44.8308
YJL077W-A	87	7.64624	0	0
YMR078C	2226	2027	2416	20.5886
YJL085W	1872	1673	2002	20.6705
YKL209C	3873	3674	19190	90.2233
