target_id	length	eff_length	est_counts	tpm
YNR002C	849	650	31	0.79236
YMR172C-A	384	185	0	0
YIL158W	615	416	2345	93.6534
YBR086C	2841	2642	11970	75.2723
YLR361C-A	297	98.0609	514	87.0846
YOR027W	1770	1571	13583	143.646
YER048W-A	285	86.2066	998	192.338
YML090W	387	188	6	0.530234
YDR210W-B	5313	5114	1550.8	5.03813
YHR164C	4569	4370	1888	7.17785
YGR278W	1734	1535	1387	15.0121
Q0085	780	581	2	0.057191
YPR150W	522	323	14	0.720111
YKL204W	1899	1700	2575	25.1653
YDR462W	444	245	604	40.9586
YMR273C	2748	2549	2079	13.5506
YJL162C	1752	1553	1642	17.5661
YMR175W-A	195	22.8744	3	2.17895
YLL054C	2532	2333	1302	9.27193
YDL055C	1086	887	80015	1498.72
YPR080W	1377	1178	460269	6491.43
YFL017W-A	234	42.0611	323	127.584
YOL019W	1656	1457	1884	21.483
YGL127C	384	185	547	49.1235
YLR266C	2106	1907	1943	16.9276
YGR268C	597	398	458	19.1186
YHL033C	771	572	41460.1	1204.23
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	512	9.30675
YJR130C	1920	1721	3060	29.5403
YEL007W	2001	1802	3471.47	32.0061
YMR285C	1548	1349	2428	29.9027
YBR104W	990	791	4026	84.5613
YPL263C	1956	1757	9760	92.2895
YER096W	1539	1340	252	3.12442
YOR325W	474	275	0	0
YIL128W	3099	2900	4056	23.2367
YDR311W	1929	1730	2818	27.0626
YKL088W	1716	1517	2969	32.5161
YJL046W	1230	1031	1335	21.5128
YLR228C	2445	2246	1552	11.4804
YER053C-A	114	9.32945	0	0
YKL056C	504	305	56392	3071.79
YPL037C	474	275	23251	1404.7
YDR459C	1125	926	1298	23.2883
YOR357C	489	290	1441	82.5544
YNR004W	441	242	221	15.1723
YNL192W	3396	3197	8779	45.6222
YGL068W	585	386	3131	134.763
YNL339W-B	483	284	1.27801	0.0747634
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1929	202.838
YOR007C	1041	842	23977	473.104
YJL029C	2469	2270	2707	19.8124
YBR105C	1089	890	2055	38.3615
YDL013W	1860	1661	2221	22.2153
YJR052W	1698	1499	1990	22.0559
YGL200C	612	413	10297	414.224
YNL194C	906	707	43	1.01047
YDR260C	513	314	987	52.223
YPL012W	3687	3488	19249	91.6866
YBL047C	4146	3947	7815	32.8955
YKR001C	2115	1916	12308	106.725
YNR072W	1695	1496	7.93858	0.0881628
YLR157W-E	165	15.3999	2.22668	2.40224
YBR154C	648	449	7008	259.312
YPL156C	855	656	252	6.38221
YKL048C	1923	1724	1793	17.2789
YJL020C	3474	3275	4132	20.9615
YPL105C	2550	2351	7246	51.2059
YLR251W	594	395	335	14.0904
YHR049C-A	297	98.0609	2	0.338851
YGR113W	1032	833	1395	27.823
YEL018C-A	534	335	12	0.595128
YHL006W-A	354	155	3	0.321561
YGL008C	2757	2558	268035	1740.86
YBR253W	366	167	914	90.9293
YLR212C	1422	1223	2546	34.5865
YCR020C	648	449	211	7.80747
YDR340W	303	104.031	685	109.396
YJR141W	1044	845	1449	28.4896
YHR060W	546	347	1654	79.1918
YDR361C	852	653	5574	141.817
YPL009C	3117	2918	6809	38.7679
YNL027W	2037	1838	2289	20.6907
YNL065W	1761	1562	9710	103.279
YNL211C	261	63.4937	124	32.4463
YHL038C	1893	1694	1400	13.7306
YPL070W	1839	1640	1856	18.8022
YOL111C	639	440	1325	50.0308
YDR075W	927	728	1906	43.4976
YER009W	378	179	10671	990.436
YMR219W	4977	4778	3650	12.6917
YFL034C-B	864	665	1316	32.8782
YIR011C	960	761	3568	77.8958
YMR297W	1599	1400	25876	307.074
YIL139C	738	539	1013	31.2245
YJR021C	945	746	580	12.917
YDR254W	1377	1178	741	10.4507
YNL301C	561	362	10975.1	503.703
YPL005W	1821	1622	755	7.7334
YGL105W	1131	932	21395	381.391
YBR255C-A	363	164	379	38.3945
YDL224C	1950	1751	2433	23.085
YKL188C	2562	2363	605	4.25369
YGR090W	3714	3515	11805	55.7975
YKL062W	1893	1694	2446	23.9893
YER044C	447	248	1084	72.6192
YNL315C	957	758	2386	52.2968
YLL049W	540	341	851	41.4619
YKL216W	945	746	47927	1067.37
YJL158C	684	485	16278.2	557.619
YDR162C	711	512	1425	46.2401
YCR024C-B	267	68.9638	11491	2768.29
YJL202C	348	149	2	0.223007
YCR059C	777	578	2275	65.3925
YDL183C	963	764	437	9.50303
YKR046C	852	653	694	17.6571
YCL039W	2238	2039	1183	9.63921
YER140W	1671	1472	1901	21.456
YPL069C	1008	809	1106	22.7133
YOR386W	1698	1499	620	6.8717
YLR365W	333	134.001	0	0
YPL151C	1356	1157	1607	23.0758
YNL042W	1191	992	773	12.9462
YHR207C	1581	1382	2642	31.7613
YCR064C	411	212	42	3.29145
YDR171W	1128	929	1286	22.9985
YPL157W	948	749	1985	44.0304
YLR227W-A	1323	1124	1.91883e-05	2.83625e-07
YDR479C	1665	1466	1116	12.6475
YAL034W-A	870	671	554	13.7171
YBR013C	390	191	332	28.8788
YOR258W	654	455	404	14.7518
YNR057C	714	515	550	17.7431
YJL113W	4647	4448	828.518	3.09465
YIL015W	1764	1565	17072	181.236
YGR161W-C	279	80.3587	100	20.6748
YHR127W	732	533	1540	48.0029
YFL018C	1500	1301	13833	176.65
YNL328C	441	242	119	8.16969
YCL049C	939	740	688	15.4465
YLR072W	2082	1883	1636	14.4347
YHR111W	1323	1124	2467	36.4651
YGL055W	1533	1334	28205	351.273
YBR288C	1452	1253	3460	45.8774
YOL055C	1656	1457	1438	16.3973
YOR347C	1521	1322	628	7.89228
YGL065C	1512	1313	2301	29.1156
YHR013C	717	518	3381	108.44
YOR307C	1362	1163	2772	39.5993
YAL042C-A	378	179	5	0.464078
YNL144C	2223	2024	368	3.02073
YIR038C	705	506	2273	74.6316
YLR230W	306	107.022	3	0.465717
YAL046C	357	158	1002	105.362
YPL193W	1146	947	2401	42.1227
YER147C-A	411	212	22	1.72409
YJL045W	1905	1706	76	0.740131
YGR208W	930	731	3886	88.3201
YDR347W	966	767	3000	64.983
YER190C-B	483	284	1.25706	0.0735382
YKR078W	1758	1559	1220	13.0013
YDR201W	498	299	931	51.7312
YPR087W	321	122.003	1	0.136177
YLR027C	1257	1058	16018	251.534
YOR275C	1986	1787	2533	23.5497
YML077W	480	281	1663	98.3241
YGL245W	2127	1928	34387	296.32
YHR058C	888	689	1217	29.3458
YPR181C	2307	2108	10864	85.6236
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	588.006	2.0155
YBR106W	567	368	22152	1000.09
YHR018C	1392	1193	22116	307.993
YPL197C	414	215	5	0.386372
YBR170C	1743	1544	2553	27.4712
YMR304W	3693	3494	3000	14.265
YDL211C	1119	920	525	9.48081
YPL078C	735	536	6624	205.319
YDR273W	1098	899	304	5.61808
YOL007C	1026	827	2520	50.6255
YDR399W	666	467	9130	324.809
YLR064W	822	623	3148	83.95
YKL181W	1284	1085	19745	302.344
YML047W-A	366	167	0	0
YGR192C	999	800	559738	11624.3
YGL045W	1629	1430	578	6.71531
YDL078C	1032	833	7113	141.867
YOL041C	1380	1181	11024	155.083
YMR226C	804	605	12614	346.395
YHR200W	807	608	5318	145.318
YDR524C	1449	1250	2449	32.5501
YLR111W	333	134.001	15	1.85977
YBR219C	384	185	0	0
YMR122C	375	176	5	0.471989
YGR270W	4140	3941	6067	25.5765
YPR125W	1365	1166	4595	65.4728
YEL046C	1164	965	13379	230.341
YIR015W	435	236	245	17.2476
YGR136W	726	527	2602.94	82.0593
YMR242C	519	320	58859.8	3055.93
YLR379W	375	176	2	0.188795
YDR204W	1008	809	1508	30.969
YPL161C	1902	1703	2114	20.6236
YMR145C	1683	1484	7557	84.6038
YIR017W-A	600	401	5	0.207157
YLL031C	3054	2855	5597	32.5704
YDR300C	1287	1088	5910	90.247
YLR229C	576	377	6056	266.882
YLR421C	471	272	3381	206.514
YJR151C	3486	3287	534	2.69908
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1501	27.9257
YML038C	1329	1130	3142	46.1957
YJL082W	2196	1997	1460	12.1464
YIL006W	1122	923	268	4.824
YLR392C	1557	1358	975	11.9283
YGR075C	729	530	365	11.4417
YBR268W	318	119.005	906	126.485
YDR316W	1416	1217	1677	22.8937
YNR070W	4002	3803	109	0.476183
YKR020W	495	296	657	36.8763
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	16	0.728285
YNL145W	117	9.56096	0	0
YHR068W	1164	965	15098	259.936
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	4	0.721451
YGL160W	1713	1514	2343	25.7111
YGR042W	816	617	1006	27.0886
YDR430C	2970	2771	3118	18.6945
YPR160W	2709	2510	2333	15.4424
YER007W	1557	1358	894	10.9373
YGR095C	672	473	2598	91.254
YCR041W	333	134.001	63	7.81102
YFL033C	5313	5114	2210	7.17969
YDL089W	1455	1256	1419	18.7701
YDR522C	1509	1310	4	0.0507298
YEL062W	1848	1649	1250	12.594
YBR026C	1143	944	4277	75.2734
YLR143W	2058	1859	3223	28.8041
YMR125W	2586	2387	10078	70.1449
YLR126C	756	557	1235	36.8371
YGL086W	2250	2051	3873	31.373
YNL129W	723	524	1886	59.7977
YGL048C	1218	1019	11603	189.178
YER106W	909	710	25	0.585
YBR083W	1461	1262	4010	52.7909
YJR012C	624	425	694	27.1297
YGR169C	1215	1016	1091	17.8404
YDR509W	348	149	0	0
Q0010	387	188	1	0.0883723
YMR074C	438	239	3241	225.297
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	26908	275.107
YDR521W	336	137	0	0
YMR269W	636	437	1774	67.4445
YJR112W-A	330	131.001	470	59.607
YHR138C	345	146	419	47.6799
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	1650	20.5495
YPL144W	447	248	565	37.8504
YML026C	441	242	47297.3	3247.1
YEL053C	2202	2003	2942	24.4026
YHL020C	1215	1016	3701	60.5201
YGR106C	798	599	15081	418.29
YLR444C	303	104.031	0	0
YJR128W	360	161	0	0
YMR194C-B	222	34.6815	78	37.3655
YLR452C	2097	1898	9096	79.6211
YMR005W	1167	968	3936	67.5544
YOL099C	492	293	0	0
YLR363C	657	458	920	33.3731
YIL023C	1041	842	1656	32.6755
YGL115W	969	770	4651	100.353
YKL138C	396	197	1126	94.9612
YOL109W	342	143	29916	3475.69
YGL002W	651	452	1589	58.4063
YOR312C	519	320	62495.2	3244.67
YLR179C	606	407	9030	368.61
YNL230C	1140	941	737	13.0122
YHL028W	1818	1619	1928	19.7849
YCR015C	954	755	718	15.7998
YPR199C	885	686	1427	34.56
YMR313C	1929	1730	2199	21.118
YLR361C	1737	1538	1818	19.6387
YBR077C	489	290	772	44.2276
YOR298W	1440	1241	215	2.87833
YDR380W	1908	1709	255	2.47898
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1447	378.627
YDL177C	513	314	665	35.1857
YOL084W	2976	2777	109	0.652116
YLR069C	2286	2087	4436	35.3137
YDR060W	3078	2879	20959	120.949
YDL096C	327	128.001	1	0.129795
YGR149W	1299	1100	1608	24.2866
YPL213W	717	518	848	27.1982
YPL203W	1143	944	1539	27.0857
YLL041C	801	602	2062	56.9071
YGL258W-A	234	42.0611	6	2.36998
YBL026W	288	89.1545	1140	212.44
YBR076C-A	267	68.9638	39	9.39545
YNR021W	1215	1016	12060	197.209
YGR080W	999	800	2266	47.0591
YBL055C	1257	1058	3208	50.3759
YBR195C	1269	1070	2179	33.8336
YCR096C	360	161	278.872	28.7775
YIL172C	1770	1571	79.7122	0.84299
YPL191C	1083	884	628	11.8027
YMR013C	1560	1361	1578	19.263
YPL148C	522	323	305	15.6881
YFL038C	621	422	11974	471.412
YPL088W	1029	830	625	12.5105
YPL240C	2130	1931	11858.3	102.027
YIL037C	1971	1772	136	1.27511
YGL145W	2106	1907	3191	27.8003
YLR232W	348	149	2	0.223007
YNL004W	1365	1166	6225	88.6982
YPR060C	771	572	3582	104.041
YEL018W	840	641	1593	41.2888
YEL043W	2871	2672	3940	24.4982
YHR069C	1080	881	4468	84.258
YLR323C	780	581	1030	29.4534
YGL172W	1419	1220	4330	58.9661
YPL053C	1341	1142	5575	81.106
YJR070C	978	779	12278	261.857
YPL283C	5580	5381	2373.68	7.3288
YDL143W	1587	1388	18276	218.759
YDR257C	1485	1286	3434	44.3643
YKL162C	1209	1010	320	5.26384
YHL027W	1878	1679	3769	37.2949
YAR068W	486	287	0	0
YMR290C	1518	1319	10543	132.799
YGR296C-A	576	377	6.11911	0.269663
YDL021W	936	737	418	9.42286
YDR452W	2025	1826	7816	71.1145
YPL211W	546	347	4202	201.187
YBR074W	2931	2732	5443	33.1003
YAL038W	1503	1304	278106	3543.29
YBL071W-A	249	53.2273	484	151.072
YMR024W	1173	974	2783	47.471
YOL047C	1071	872	36	0.685899
YDL018C	678	479	1171	40.6158
YLR147C	306	107.022	838	130.09
YIL061C	903	704	650	15.3396
YML012W	636	437	12046	457.968
YHR187W	930	731	1865	42.3873
Q0250	756	557	1	0.0298276
YGR155W	1524	1325	43905	550.519
YLR155C	1089	890	4025.25	75.141
YLR136C	858	659	117	2.94968
YKR015C	1707	1508	32	0.352552
YDL060W	2367	2168	11480	87.9745
YLR320W	4365	4166	1959	7.81249
YIL069C	408	209	23231.3	1846.72
YHR075C	1203	1004	528	8.73724
YIL085C	1554	1355	4284	52.5272
YGL195W	8019	7820	17550	37.2859
YDR062W	1686	1487	13505	150.889
YOL119C	1506	1307	3607	45.8506
YJR105W	1023	824	35260	710.934
YNL289W	840	641	1741	45.1248
YER161C	1002	803	2172	44.9385
YNR036C	462	263	2987	188.692
YAL067C	1782	1583	73	0.766154
YMR247C	4689	4490	4722	17.4724
YOR316C-A	210	28.6775	12	6.95207
YJL096W	486	287	1408	81.507
YMR111C	1389	1190	1063	14.8409
YBR136W	7107	6908	1755	4.22084
YKL059C	1326	1127	1287	18.9727
YGR018C	330	131.001	8	1.01459
YMR090W	684	485	924	31.6522
YNR061C	660	461	2693	97.0531
YGR119C	1626	1427	6614	77.0042
YGR235C	702	503	2324	76.7613
YER121W	345	146	55	6.25869
YJL204C	2523	2324	2093	14.9626
YER180C-A	258	60.8345	98	26.7639
YMR294W-A	360	161	3	0.309578
YGR209C	315	116.007	6660	953.813
YMR306C-A	390	191	19	1.6527
YNL154C	1641	1442	7832	90.2364
YDL012C	324	125.002	1045	138.891
YBL064C	786	587	2537	71.8053
YDL181W	258	60.8345	363	99.1358
YOR392W	444	245	3	0.203437
YMR133W	1287	1088	6	0.0916213
YKL029C	2010	1811	18559	170.259
YPR106W	1332	1133	1188	17.4205
YNL039W	1785	1586	2979	31.2062
YDL149W	2994	2795	605	3.59623
YER170W	678	479	529	18.3482
YDR009W	1563	1364	200	2.43607
YBR282W	441	242	1188	81.5596
YGR187C	1185	986	6774	114.141
YLR007W	1011	812	1860	38.0567
YPL269W	1935	1736	848	8.11559
Q0110	1272	1073	1	0.0154837
YER013W	3438	3239	2386	12.2387
YER060W	1587	1388	1517	18.1581
YDR407C	3870	3671	4270	19.3249
YHR137W	1542	1343	399	4.93595
YHL034W-A	462	263	4	0.252684
YGL009C	2340	2141	219671	1704.63
YGR058W	1008	809	912	18.7293
YIR041W	375	176	3.92363e-07	3.70382e-08
YIL008W	300	101.044	1613	265.216
YBR192W	1134	935	1627	28.9101
YHR101C	1008	809	830	17.0453
YDR279W	1053	854	1839	35.7765
YBL009W	2031	1832	3085	27.9772
YER029C	591	392	1278	54.165
YLR243W	819	620	2502	67.0455
YOL048C	1029	830	1062	21.2579
YJL025W	1545	1346	1693	20.8971
YDR427W	1182	983	7243	122.416
YDR246W	660	461	752	27.1014
YLR187W	3081	2882	838	4.83086
YER182W	735	536	1055	32.7011
YDL024C	1407	1208	121	1.66415
YMR137C	1986	1787	1006	9.35293
YNL163C	3333	3134	6797	36.0323
YMR228W	1026	827	1163	23.3641
YOL148C	1815	1616	2022	20.7881
YJR069C	594	395	3707	155.919
YDR411C	1026	827	1504	30.2146
YBR232C	360	161	3	0.309578
YIL066C	2610	2411	223	1.53667
YNL061W	1857	1658	10426	104.474
YDR309C	1152	953	4574	79.7402
YER095W	1203	1004	2398	39.6816
YCR054C	1692	1493	2234	24.8598
YDR499W	2244	2045	1825	14.8267
YJL138C	1188	989	56880.1	955.516
YJL063C	717	518	1936	62.094
YKR004C	1134	935	976	17.3425
YMR206W	942	743	9	0.201246
YER092W	378	179	804	74.6238
YLR410W	3441	3242	5184	26.566
YMR154C	2184	1985	540	4.51968
YBR101C	873	674	3300	81.3445
YDR544C	429	230	4.24769	0.306831
YIL042C	1185	986	608	10.2447
YOL004W	4611	4412	6902	25.9904
YHR112C	1137	938	1681	29.7741
YGL029W	363	164	1909	193.391
YPL261C	309	110.015	3	0.453046
YGR160W	612	413	16	0.643642
YJR060W	1056	857	1973	38.249
YDR437W	423	224	113	8.38117
YHL022C	1197	998	167	2.7801
YGR017W	894	695	3493	83.5003
YGL175C	1038	839	269	5.32678
YIL124W	894	695	3749	89.62
YLR305C	5703	5504	6151	18.567
YOR343C	327	128.001	17	2.20652
YGR234W	1200	1001	12420	206.14
YCR004C	744	545	6308	192.296
YKL115C	393	194	55	4.71015
YKL028W	1449	1250	5382.88	71.545
YPR173C	1314	1115	7291	108.639
YAL011W	1878	1679	1510	14.9417
YPR137W	1722	1523	9334	101.822
YJL108C	1152	953	500	8.71668
YHR039C-A	345	146	7582	862.789
YLR238W	1437	1238	1275	17.1105
YNL067W	576	377	17759.1	782.626
YEL016C	1482	1283	2106	27.2713
YEL020C	1683	1484	1154	12.9195
YLR020C	1617	1418	4963	58.149
YPL060W	1242	1043	529	8.42647
YER087W	1731	1532	1150	12.4713
YIL156W-B	222	34.6815	259	124.072
YOL087C	3351	3152	2818	14.8535
YNL304W	1254	1055	579	9.11801
YHR056C	2652	2453	4607.68	31.2075
YNL092W	1203	1004	178	2.94551
YJR110W	2067	1868	1720	15.2977
YKL033W	3117	2918	2187	12.452
YPL152W	1077	878	749	14.173
YLR427W	2013	1814	3465	31.7351
YHR214W	612	413	155.238	6.24486
YLR049C	1287	1088	2326	35.5185
YBR025C	1185	986	41901	706.027
YGL243W	1203	1004	1804	29.8522
YNL208W	600	401	9576	396.747
YER055C	894	695	23767	568.151
YHR065C	1506	1307	6802	86.464
YJR123W	678	479	173321	6011.6
YDR405W	792	593	900	25.2152
YNL128W	1305	1106	138	2.07299
YGL163C	2697	2498	1729	11.4994
YDR426C	378	179	2	0.185631
YMR139W	1113	914	1622	29.4835
YDR442W	393	194	1	0.0856392
YJL128C	2007	1808	3217	29.5615
YDL217C	624	425	1565	61.1786
YJR002W	1782	1583	10100	106.002
YOL085C	342	143	1	0.116182
YPL094C	825	626	8254	219.061
YJL157C	2493	2294	7827	56.686
YER120W	735	536	6749	209.194
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	11045	63.0806
YDR516C	1503	1304	3216	40.9744
YLR315W	462	263	122	7.70687
YPL106C	2082	1883	56913	502.152
YFR042W	603	404	854	35.1197
YLR256W	4509	4310	14300	55.123
YPR191W	1107	908	4527	82.8321
YJR029W	5268	5069	63985.9	209.718
YMR241W	945	746	9184	204.535
YNR077C	255	58.2335	0.378952	0.108115
YOR147W	1869	1670	2452	24.3937
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	1	0.0741696
YHR079C-A	276	77.4659	1	0.214469
YBR260C	2001	1802	1795	16.5495
YLR396C	2076	1877	2067	18.2958
YOL079W	399	200	0	0
YNR037C	276	77.4659	583	125.035
YPL243W	1800	1601	9772	101.407
YDL109C	1944	1745	657	6.25524
YBR018C	1101	902	95	1.74981
YLR440C	2130	1931	2625	22.5851
YDL248W	1152	953	1089.07	18.9862
YCR043C	384	185	1885	169.283
YBR054W	1035	836	4402	87.4818
YPL270W	2322	2123	3558	27.8439
YNL164C	1056	857	1597	30.9598
YNL062C	1437	1238	5704	76.5478
YML106W	681	482	12282	423.347
YMR003W	597	398	609	25.4219
YMR298W	453	254	3057	199.957
YGR296W	5580	5381	2373.68	7.3288
YIL029W-A	372	173	1	0.0960347
YMR037C	2115	1916	3260	28.2681
YHR012W	849	650	2997	76.6033
YKL094W	942	743	4897	109.5
YOR066W	1890	1691	1577	15.494
YDR497C	1755	1556	55156	588.921
YLR367W	393	194	10660	912.913
YOR129C	2682	2483	1481	9.90952
YOL161C	363	164	0	0
YJL027C	417	218	5	0.381055
YJR147W	1077	878	1284	24.2966
YDR409W	2715	2516	1379	9.106
YDR041W	612	413	1449	58.2898
YMR272C	1155	956	5364	93.2191
YJL039C	5052	4853	7651	26.1928
YKL143W	1392	1193	7798	108.597
YDR307W	1989	1790	2275	21.1156
YDL081C	321	122.003	27141	3695.97
YBL100C	315	116.007	2	0.28643
YIL019W	1041	842	3611	71.2508
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	4969	48.2213
YNL041C	2520	2321	3336	23.8795
YDL201W	861	662	4679	117.427
YMR028W	1101	902	1436	26.4498
YNL200C	741	542	876	26.8521
YKR041W	753	554	142	4.25846
YER073W	1563	1364	27757	338.09
YGR144W	981	782	181	3.84544
YEL006W	1008	809	2222	45.632
YKL225W	348	149	0	0
YJR007W	915	716	11463	265.986
YBR053C	1077	878	2446	46.2846
YNL238W	2445	2246	6086	45.019
YCR073W-A	948	749	2009	44.5628
YGL109W	324	125.002	2	0.265819
YJL075C	417	218	0	0
YHR211W	3228	3029	782.391	4.2914
YOR269W	1485	1286	1025	13.2421
YML039W	5268	5069	699.628	2.29308
YLL060C	702	503	282	9.31441
YDR500C	267	68.9638	18160	4374.91
YPL163C	783	584	4771	135.728
YKL118W	312	113.011	0	0
YLL003W	2841	2642	2606	16.3876
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	29	2.64729
YMR258C	1662	1463	1572	17.8518
YML125C	939	740	9746	218.811
YML069W	1659	1460	7866	89.5108
YOL057W	2136	1937	5484	47.0373
YKL145W	1404	1205	15482	213.459
YPL283W-B	483	284	1.25706	0.0735382
YFR030W	3108	2909	5069	28.9503
YGR146C	636	437	1896	72.0827
YIL150C	1716	1517	831	9.10101
YDL126C	2508	2309	39776	286.201
YDL006W	846	647	1667	42.8061
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	401	9.66939
YGR287C	1770	1571	386.418	4.08653
YOR227W	3741	3542	2068	9.7001
YDL233W	1377	1178	625	8.81473
YCL057C-A	294	95.0839	1268	221.558
YOR362C	867	668	9489	236.003
YNL266W	420	221	3	0.225529
YMR276W	1122	923	6325	113.85
YOR217W	2586	2387	6418	44.6706
YGR061C	4077	3878	14546	62.3175
YBR049C	2433	2234	5866	43.6248
YML124C	1338	1139	9546	139.243
YPL246C	789	590	3145	88.5611
YDL178W	1593	1394	4562	54.3709
YOR111W	699	500	774	25.7185
YLR156W	345	146	11.9244	1.35693
YLR152C	1731	1532	1283	13.9137
YLR431C	1362	1163	969	13.8426
YMR096W	894	695	10265	245.385
YNL240C	1476	1277	2272	29.5591
YKL019W	951	752	2853	63.0316
YGR168C	1131	932	778	13.8688
YGR027C	327	128.001	36613	4752.2
YGL250W	726	527	358	11.2862
YJL048C	1191	992	1760	29.4764
Q0105	1158	959	2	0.0346486
YEL031W	3648	3449	15613	75.2086
YDL147W	1338	1139	13674	199.455
YJL129C	3708	3509	4914	23.2662
YJL188C	309	110.015	2	0.302031
YKL191W	1605	1406	6307	74.5267
YDR320C-A	219	33.0557	614	308.601
YIL099W	1650	1451	131	1.49995
YJR135C	720	521	370	11.7988
YBR102C	2262	2063	2269	18.273
YGR161C-C	1323	1124	6.32243	0.0934527
YIR013C	366	167	6	0.59691
YDR144C	1791	1592	6176	64.4523
YIL094C	1116	917	13052	236.473
YIL002W-A	210	28.6775	1399	810.496
YMR032W	2010	1811	2439	22.3752
YAL049C	741	542	2209	67.7128
YPL112C	1185	986	2717	45.7812
YJL077W-A	87	7.64624	0	0
YMR078C	2226	2027	2330	19.0975
YJL085W	1872	1673	2293	22.771
YKL209C	3873	3674	20370	92.1141
YKL128C	888	689	4304	103.783
YMR010W	1218	1019	3620	59.0213
YBR193C	672	473	1040	36.5297
YCR023C	1836	1637	3293	33.4208
YHL009C	993	794	1054	22.0543
YDL086W	822	623	2743	73.1496
YOR201C	1239	1040	3434	54.8581
YPR109W	885	686	1496	36.2311
YIL038C	2511	2312	5689	40.8811
YDR001C	2256	2057	4545	36.7091
YPL137C	3831	3632	5822	26.6318
YML082W	1950	1751	2038	19.3371
YJL004C	612	413	1765	71.0017
YNL269W	396	197	5	0.421675
YPL233W	651	452	789	29.001
YOR218C	420	221	0	0
YOR286W	450	251	2035	134.699
YOR315W	1041	842	4634	91.4362
YNL010W	726	527	9394	296.152
YIL087C	474	275	351	21.2055
YJL070C	2667	2468	913	6.1461
YKR100C	1068	869	2917	55.7687
YLR388W	171	16.5603	175	175.568
YNL079C	600	401	20291	840.685
YHR061C	945	746	666	14.8323
YLR415C	339	140	9	1.06804
YHR104W	984	785	3737	79.0911
YLL008W	2259	2060	14308	115.395
YPL111W	1002	803	2042	42.2488
YPR123C	435	236	45	3.16792
YFL067W	528	329	2.40443	0.12142
YBR158W	1650	1451	16228	185.811
YGL146C	936	737	135	3.04327
YER043C	1350	1151	80444	1161.16
YEL077W-A	483	284	1.64516	0.0962416
YBR182C	1359	1160	293	4.19647
YDL016C	303	104.031	1	0.159702
YMR054W	2673	2474	5204	34.9471
YPR015C	744	545	54	1.64616
YER026C	831	632	11170	293.637
YDR264C	2295	2096	7680	60.8757
YOL036W	2286	2087	4397	35.0032
YMR231W	3090	2891	2342	13.459
YDL139C	672	473	370	12.9961
YPR100W	423	224	1839	136.398
YDR095C	411	212	1	0.0783679
YOL028C	738	539	1164	35.8788
YKL149C	1218	1019	1337	21.7987
YNR033W	2364	2165	3105	23.8275
YBL093C	663	464	2595	92.9166
YBR072C-A	162	14.8683	0	0
YPR122W	3627	3428	4466	21.6447
YOL009C	816	617	652	17.5564
YEL075W-A	612	413	21.586	0.868351
YER124C	1722	1523	14101	153.824
YBR209W	318	119.005	0	0
YGR253C	783	584	8676	246.82
YHR214C-D	294	95.0839	1	0.17473
YOL158C	1821	1622	2711	27.7685
YDR055W	1335	1136	9325	136.378
YMR190C	4344	4145	2066	8.28095
YDL110C	453	254	1122	73.3894
YNL187W	1074	875	620	11.7722
YNL274C	1053	854	1332	25.9132
YOR049C	1065	866	90	1.72663
YGR051C	324	125.002	2	0.265819
YMR027W	1413	1214	6161	84.3153
YGR135W	777	578	9618	276.459
YIL044C	897	698	2809	66.8606
YJR032W	1182	983	3481	58.8335
YPL257W-B	5268	5069	7775.73	25.4855
YJL211C	444	245	4	0.271249
YDR419W	1899	1700	1896	18.5295
YBR011C	864	665	31004	774.587
YBR110W	1350	1151	3418	49.3368
YEL028W	462	263	111	7.01199
YGR089W	2811	2612	4236	26.9437
YOR009W	1464	1265	397	5.21404
YLR247C	4671	4472	3532	13.1218
YEL067C	588	389	103	4.39908
YDR266C	1920	1721	4724	45.604
YPR036W-A	204	26.1481	2402	1526.18
YDR512C	564	365	1259	57.3069
YPL208W	1752	1553	2687	28.7455
YLR450W	3138	2939	4096	23.1545
YML051W	1308	1109	2554	38.2616
YOR319W	642	443	915	34.3156
YCL014W	4911	4712	2349	8.28232
YGL117W	798	599	3031	84.0685
YFL010W-A	285	86.2066	0	0
YLR371W	4071	3872	3922	16.8285
YDL051W	828	629	11855	313.13
YAL056C-A	351	152	1	0.109303
YLL040C	9435	9236	6081	10.9387
YKR070W	1059	860	2878	55.5989
YHR081W	555	356	2705	126.238
YJL072C	642	443	1136	42.6038
YDR090C	933	734	1504	34.0428
YOR061W	1020	821	5539	112.089
YOR318C	306	107.022	25	3.88098
YDR038C	3276	3077	3584	19.3515
