target_id	length	eff_length	est_counts	tpm
YDR161W	1164	965	6572	114.668
YER062C	753	554	6899	209.676
YCR068W	1563	1364	1082	13.3563
YPR051W	531	332	1962	99.5024
YCR094W	1176	977	2702	46.5654
YLR253W	1710	1511	2919	32.5269
YOR285W	420	221	4521	344.441
YJL001W	648	449	6527	244.76
YGR068W-A	96	8.13768	0	0
YLL022C	1158	959	2667	46.8249
YGL237C	798	599	800	22.4872
YHR067W	843	644	1381	36.1061
YOR266W	1272	1073	1120	17.5748
YBR044C	1719	1520	1930	21.379
YDR120C	1713	1514	9818	109.187
YLR071C	3249	3050	5141	28.3805
YGR151C	336	137	312.42	38.3964
YJL012C	2166	1967	6875	58.8493
YER126C	786	587	5930	170.094
YMR246W	2085	1886	22536	201.191
YLR201C	783	584	1706	49.1857
YPL031C	918	719	2894	67.7708
YJL098W	3177	2978	8572	48.4652
Q0142	177	17.866	0	0
YBR059C	3327	3128	5757	30.9886
YDR445C	408	209	2	0.161123
YFL015W-A	318	119.005	1	0.141484
YGR020C	357	158	7441	792.952
YHR091C	1932	1733	1765	17.1482
YIR039C	1614	1415	290.531	3.45708
YAR047C	321	122.003	6	0.828042
YML066C	1110	911	4	0.0739289
YDR501W	1566	1367	560	6.89751
YNL088W	4287	4088	9466	38.9878
YKR043C	816	617	10616	289.7
YNL053W	1470	1271	1714	22.7059
YDR137W	1992	1793	2665	25.0259
YDR400W	1023	824	2127	43.4623
YBR231C	912	713	1170	27.6293
YDL120W	525	326	2433	125.66
YER082C	1665	1466	8814	101.231
YHL043W	513	314	4	0.214488
YLR151C	1023	824	478	9.76728
YFR021W	1503	1304	1691	21.8343
YML121W	933	734	2522	57.8525
YNL033W	855	656	67.6667	1.73678
YLR310C	4770	4571	7711	28.4035
YDR048C	315	116.007	2	0.29028
YGR087C	1692	1493	46	0.518765
YGR244C	1284	1085	6005	93.1872
YGL255W	1131	932	5603	101.223
YNL036W	666	467	2627	94.7144
YHR046C	888	689	3224	78.7859
YKR071C	1047	848	9991	198.375
YOR016C	624	425	1951	77.2932
YGR063C	309	110.015	992	151.821
YLL019W-A	93	7.96714	0	0
YML065W	2745	2546	4450	29.4289
YPR005C	885	686	328	8.05049
YAR003W	1281	1082	2093	32.5698
YGR223C	1347	1148	1517	22.2493
YHR021W-A	456	257	60	3.93089
YFL062W	1140	941	6.52878	0.116819
YDR537C	606	407	4	0.165477
YMR267W	933	734	1984	45.5112
YPL093W	1944	1745	22005	212.324
YJR034W	327	128.001	382	50.2483
YNL077W	1587	1388	986	11.9608
YPL160W	3273	3074	44152	241.835
YGL185C	1140	941	1361	24.3524
YDR456W	1902	1703	5086	50.2845
YKL175W	1512	1313	4653	59.668
YGL190C	1581	1382	3552	43.2751
YMR262W	942	743	778	17.6305
YOR101W	930	731	4739	109.155
YGL005C	840	641	1751	45.994
YNL125C	2022	1823	1694	15.6459
YBL019W	1563	1364	1022	12.6156
YBR043C	2070	1871	4019	36.1674
YDL231C	3378	3179	4503	23.8498
YML101C	354	155	705	76.5826
YKL037W	357	158	4	0.426261
YOL094C	972	773	2051	44.6744
YMR077C	666	467	829	29.8889
YPR007C	2043	1844	93	0.84917
YIL067C	2037	1838	2422	22.1871
YMR108W	2064	1865	50893	459.465
YJL033W	2313	2114	11526	91.8008
YKL179C	2040	1841	4857	44.4209
YPL126W	2691	2492	17294	116.848
YEL041W	1488	1289	291	3.80113
YGL208W	1248	1049	815	13.0814
YLL036C	1512	1313	3532	45.2928
YNL113W	429	230	3744	274.082
YKR099W	2436	2237	5478	41.2315
YGL025C	1194	995	1319	22.32
YBR171W	621	422	3823	152.533
YDL005C	1296	1097	3094	47.4883
YNL031C	411	212	18757.9	1489.78
YGR226C	210	28.6775	1	0.587127
YOR146W	306	107.022	31	4.8771
YDL056W	2502	2303	3521	25.7422
YML120C	1542	1343	2188	27.4312
YOR384W	2085	1886	19	0.169623
YLL021W	4401	4202	9784	39.2043
YGR048W	1086	887	2339	44.3996
YOL149W	696	497	2674	90.5895
YHR032W-A	180	18.5798	0	0
YML129C	213	30.0561	365	204.472
YIL059C	366	167	169	17.039
YBR220C	1683	1484	4274.66	48.4998
YLR317W	435	236	157	11.2011
YPL058C	4536	4337	3556	13.8053
YOL154W	750	551	603	18.4263
YBR227C	1563	1364	3399	41.9575
YER165W	1734	1535	36439	399.697
YNR056C	1686	1487	126	1.4267
YNL327W	3126	2927	32273	185.648
YOR130C	879	680	2033	50.3386
YJL181W	1836	1637	885	9.10264
YDL039C	2097	1898	4605	40.8513
YER016W	1035	836	3950	79.5543
YPL099C	549	350	750	36.08
YNL242W	4779	4580	1520	5.58793
YDR365W-B	5268	5069	132378	439.71
YLR099W-A	264	66.2053	406	103.254
YMR058W	1911	1712	12365	121.608
YNL297C	4911	4712	4696	16.7801
YAL018C	978	779	2	0.043228
YOL078W	3531	3332	2391	12.0822
YEL002C	1293	1094	12359	190.212
YJL156C	2100	1901	2698	23.8964
YCL032W	1041	842	1362	27.2357
YMR166C	1107	908	931	17.2638
YNL146C-A	195	22.8744	6	4.41647
YDR034C-A	177	17.866	5	4.71211
YPL050C	1188	989	9578	163.061
YDR510W	306	107.022	2850	448.379
YER158W-A	216	31.5146	3	1.60281
YLR327C	261	63.4937	75	19.8886
YPL277C	1464	1265	275.515	3.66714
YOR139C	393	194	0	0
YBR116C	528	329	21.2966	1.0899
YLR142W	1431	1232	304	4.15466
YPL257W	582	383	192	8.44064
YLR104W	396	197	1096	93.6736
YNL222W	621	422	714	28.4878
YKR051W	1257	1058	1356	21.5798
YLR291C	1146	947	7464	132.707
YBR293W	1425	1226	1861	25.5581
YLR412W	825	626	2265	60.921
YFR040W	3009	2810	7262	43.5134
YNR067C	3354	3155	12676	67.6481
YNL074C	1359	1160	3549	51.5135
YBR021W	1902	1703	2173	21.4841
YML021C	1080	881	2001	38.2423
YER038C	1395	1196	795	11.192
YNL044W	531	332	3598	182.472
YHR007C-A	216	31.5146	3	1.60281
YER060W-A	1593	1394	131.061	1.58301
YDR203W	318	119.005	1	0.141484
YER173W	1980	1781	1524	14.4077
YOR190W	1338	1139	104	1.53738
YML048W	1212	1013	9004	149.658
YBR130C	1278	1079	3814	59.5158
YPR072W	1683	1484	6652	75.4729
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	669	8.36862
YHL006C	453	254	185	12.2634
YHL034C	885	686	17151	420.957
YDR418W	498	299	49561.8	2790.93
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	2951	39.0928
YIR024C	651	452	701	26.1127
YCR038C	1929	1730	746	7.26048
YOL155C	2904	2705	2014.74	12.5408
YIL009C-A	546	347	978	47.455
YJR040W	2340	2141	4060	31.9288
YJL037W	675	476	69	2.4407
YOR059C	1353	1154	2070	30.2021
YMR325W	375	176	0	0
YGL149W	306	107.022	6	0.943955
YGR271W	5904	5705	4592	13.5525
YGR173W	1107	908	4954	91.8635
YNR002C	849	650	61	1.58012
YMR172C-A	384	185	2	0.182025
YIL158W	615	416	2150	87.0198
YBR086C	2841	2642	16649	106.103
YLR361C-A	297	98.0609	499	85.6796
YOR027W	1770	1571	22871	245.122
YER048W-A	285	86.2066	902	176.173
YML090W	387	188	6	0.537361
YDR210W-B	5313	5114	1877.06	6.18002
YHR164C	4569	4370	2586	9.96368
YGR278W	1734	1535	1426	15.6417
Q0085	780	581	3	0.0869397
YPR150W	522	323	25	1.3032
YKL204W	1899	1700	3542	35.081
YDR462W	444	245	637	43.777
YMR273C	2748	2549	2669	17.63
YJL162C	1752	1553	1603	17.3794
YMR175W-A	195	22.8744	0	0
YLL054C	2532	2333	1329	9.59142
YDL055C	1086	887	75911	1440.97
YPR080W	1377	1178	441766	6314.23
YFL017W-A	234	42.0611	304	121.693
YOL019W	1656	1457	2411	27.8619
YGL127C	384	185	612	55.6997
YLR266C	2106	1907	1994	17.6055
YGR268C	597	398	637	26.9482
YHL033C	771	572	41309.8	1215.99
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	824	15.1794
YJR130C	1920	1721	3016	29.5069
YEL007W	2001	1802	6155.43	57.5144
YMR285C	1548	1349	3067	38.2802
YBR104W	990	791	3659	77.8859
YPL263C	1956	1757	10176	97.5165
YER096W	1539	1340	251	3.15386
YOR325W	474	275	9	0.551039
YIL128W	3099	2900	4326	25.1166
YDR311W	1929	1730	2909	28.312
YKL088W	1716	1517	3510	38.9578
YJL046W	1230	1031	1530	24.9865
YLR228C	2445	2246	2007	15.0456
YER053C-A	114	9.32945	0	0
YKL056C	504	305	44854	2476.13
YPL037C	474	275	20906	1280
YDR459C	1125	926	1306	23.7468
YOR357C	489	290	1530	88.8314
YNR004W	441	242	194	13.4977
YNL192W	3396	3197	10865	57.2216
YGL068W	585	386	2802	122.223
YNL339W-B	483	284	0.127716	0.0075718
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1721	183.399
YOR007C	1041	842	25230	504.52
YJL029C	2469	2270	3629	26.9175
YBR105C	1089	890	2079	39.3312
YDL013W	1860	1661	2524	25.5854
YJR052W	1698	1499	2071	23.2622
YGL200C	612	413	10534	429.453
YNL194C	906	707	51	1.21457
YDR260C	513	314	907	48.6352
YPL012W	3687	3488	20216	97.5869
YBL047C	4146	3947	10545	44.9834
YKR001C	2115	1916	14410	126.631
YNR072W	1695	1496	19.8466	0.223371
YLR157W-E	165	15.3999	3.75045	4.10052
YBR154C	648	449	6850	256.872
YPL156C	855	656	286	7.34066
YKL048C	1923	1724	1788	17.4624
YJL020C	3474	3275	5599	28.7854
YPL105C	2550	2351	8417	60.2806
YLR251W	594	395	382	16.2832
YHR049C-A	297	98.0609	1	0.171703
YGR113W	1032	833	1740	35.1704
YEL018C-A	534	335	10	0.502606
YHL006W-A	354	155	6	0.651767
YGL008C	2757	2558	299801	1973.36
YBR253W	366	167	841	84.7915
YLR212C	1422	1223	2710	37.3092
YCR020C	648	449	269	10.0874
YDR340W	303	104.031	909	147.121
YJR141W	1044	845	1320	26.3021
YHR060W	546	347	1533	74.385
YDR361C	852	653	4765	122.863
YPL009C	3117	2918	9660.79	55.7443
YNL027W	2037	1838	2649	24.2666
YNL065W	1761	1562	6675	71.952
YNL211C	261	63.4937	125	33.1476
YHL038C	1893	1694	1535	15.257
YPL070W	1839	1640	2036	20.9029
YOL111C	639	440	2120	81.1252
YDR075W	927	728	1739	40.2199
YER009W	378	179	9748	916.928
YMR219W	4977	4778	5023	17.7007
YFL034C-B	864	665	1655	41.9034
YIR011C	960	761	3219	71.2212
YMR297W	1599	1400	26415	317.684
YIL139C	738	539	1031	32.2064
YJR021C	945	746	751	16.9502
YDR254W	1377	1178	798	11.4059
YNL301C	561	362	9598.82	446.46
YPL005W	1821	1622	763	7.92039
YGL105W	1131	932	28806	520.403
YBR255C-A	363	164	363	37.268
YDL224C	1950	1751	3231	31.0687
YKL188C	2562	2363	690	4.91652
YGR090W	3714	3515	13415	64.2596
YKL062W	1893	1694	2723	27.0649
YER044C	447	248	1077	73.1201
YNL315C	957	758	2548	56.5983
YLL049W	540	341	839	41.4267
YKL216W	945	746	46119	1040.91
YJL158C	684	485	21913.8	760.762
YDR162C	711	512	1497	49.2294
YCR024C-B	267	68.9638	11590	2829.67
YJL202C	348	149	0	0
YCR059C	777	578	2412	70.2623
YDL183C	963	764	419	9.23408
YKR046C	852	653	946	24.3922
YCL039W	2238	2039	1484	12.2543
YER140W	1671	1472	1842	21.0695
YPL069C	1008	809	1161	24.1633
YOR386W	1698	1499	633	7.11009
YLR365W	333	134.001	1	0.125651
YPL151C	1356	1157	1793	26.0927
YNL042W	1191	992	1202	20.4017
YHR207C	1581	1382	2657	32.371
YCR064C	411	212	65	5.16238
YDR171W	1128	929	2589	46.9234
YPL157W	948	749	2102	47.2524
YLR227W-A	1323	1124	9.03073e-05	1.35279e-06
YDR479C	1665	1466	1443	16.5732
YAL034W-A	870	671	581	14.579
YBR013C	390	191	360	31.7353
YOR258W	654	455	396	14.654
YNR057C	714	515	531	17.3604
YJL113W	4647	4448	885.379	3.35149
YIL015W	1764	1565	17584	189.18
YGR161W-C	279	80.3587	127	26.6099
YHR127W	732	533	1464	46.2473
YFL018C	1500	1301	15969	206.668
YNL328C	441	242	179	12.454
YCL049C	939	740	840	19.1126
YLR072W	2082	1883	2229	19.9312
YHR111W	1323	1124	2557	38.3034
YGL055W	1533	1334	25908	327.002
YBR288C	1452	1253	3592	48.2679
YOL055C	1656	1457	1597	18.4552
YOR347C	1521	1322	904	11.5136
YGL065C	1512	1313	2876	36.8805
YHR013C	717	518	3786	123.062
YOR307C	1362	1163	3047	44.1129
YAL042C-A	378	179	4	0.376253
YNL144C	2223	2024	647	5.38228
YIR038C	705	506	2508	83.4545
YLR230W	306	107.022	3	0.471977
YAL046C	357	158	859	91.5396
YPL193W	1146	947	2444	43.4534
YER147C-A	411	212	64	5.08296
YJL045W	1905	1706	78	0.769819
YGR208W	930	731	3965	91.3269
YDR347W	966	767	3251	71.3665
YER190C-B	483	284	0.00045222	2.68104e-05
YKR078W	1758	1559	1417	15.3037
YDR201W	498	299	916	51.5819
YPR087W	321	122.003	2	0.276014
YLR027C	1257	1058	23380	372.076
YOR275C	1986	1787	2850	26.853
YML077W	480	281	1630	97.6684
YGL245W	2127	1928	39842	347.942
YHR058C	888	689	1158	28.2984
YPR181C	2307	2108	14318	114.363
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	627.279	2.17902
YBR106W	567	368	19291	882.632
YHR018C	1392	1193	20604	290.793
YPL197C	414	215	6	0.469879
YBR170C	1743	1544	3136	34.1981
YMR304W	3693	3494	3412	16.4422
YDL211C	1119	920	497	9.09581
YPL078C	735	536	6371	200.132
YDR273W	1098	899	407	7.62268
YOL007C	1026	827	3066	62.4223
YDR399W	666	467	8000	288.434
YLR064W	822	623	3523	95.2133
YKL181W	1284	1085	18409	285.676
YML047W-A	366	167	2	0.201644
YGR192C	999	800	687527	14470.1
YGL045W	1629	1430	837	9.85513
YDL078C	1032	833	7362	148.807
YOL041C	1380	1181	10158	144.821
YMR226C	804	605	12425	345.791
YHR200W	807	608	6372	176.459
YDR524C	1449	1250	2681	36.1127
YLR111W	333	134.001	32	4.02083
YBR219C	384	185	9.34258	0.850291
YMR122C	375	176	8	0.765333
YGR270W	4140	3941	8376	35.7852
YPR125W	1365	1166	4239	61.2122
YEL046C	1164	965	15239	265.89
YIR015W	435	236	333	23.7577
YGR136W	726	527	3981.46	127.205
YMR242C	519	320	53930	2837.61
YLR379W	375	176	3	0.287
YDR204W	1008	809	1796	37.3793
YPL161C	1902	1703	2228	22.0279
YMR145C	1683	1484	10475	118.848
YIR017W-A	600	401	6	0.25193
YLL031C	3054	2855	6936	40.9049
YDR300C	1287	1088	5759	89.1233
YLR229C	576	377	5926	264.663
YLR421C	471	272	3484	215.666
YJR151C	3486	3287	696	3.56519
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1581	29.8094
YML038C	1329	1130	3062	45.6247
YJL082W	2196	1997	2166	18.2622
YIL006W	1122	923	351	6.40292
YLR392C	1557	1358	1002	12.4234
YGR075C	729	530	401	12.7392
YBR268W	318	119.005	831	117.573
YDR316W	1416	1217	1771	24.502
YNR070W	4002	3803	135	0.597696
YKR020W	495	296	732	41.6382
YOL164W-A	183	19.3378	1	0.870692
YPR142C	564	365	41	1.89131
YNL145W	117	9.56096	0	0
YHR068W	1164	965	15148	264.302
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	0	0
YGL160W	1713	1514	2941	32.7071
YGR042W	816	617	1144	31.2186
YDR430C	2970	2771	3717	22.5855
YPR160W	2709	2510	2957	19.8358
YER007W	1557	1358	918	11.3819
YGR095C	672	473	2464	87.7107
YCR041W	333	134.001	48	6.03125
YFL033C	5313	5114	2890	9.51503
YDL089W	1455	1256	1445	19.371
YDR522C	1509	1310	5	0.0642646
YEL062W	1848	1649	1337	13.6516
YBR026C	1143	944	4727	84.3114
YLR143W	2058	1859	3391	30.7129
YMR125W	2586	2387	10403	73.3802
YLR126C	756	557	1189	35.9418
YGL086W	2250	2051	4266	35.021
YNL129W	723	524	1892	60.7943
YGL048C	1218	1019	11899	196.612
YER106W	909	710	21	0.498005
YBR083W	1461	1262	4968	66.2819
YJR012C	624	425	706	27.9698
YGR169C	1215	1016	1207	20.0026
YDR509W	348	149	1	0.113002
Q0010	387	188	0	0
YMR074C	438	239	2950	207.825
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	26734	277.002
YDR521W	336	137	1	0.1229
YMR269W	636	437	1623	62.5331
YJR112W-A	330	131.001	526	67.6058
YHR138C	345	146	523	60.3145
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	2354	29.7114
YPL144W	447	248	572	38.8345
YML026C	441	242	41245.5	2869.68
YEL053C	2202	2003	3507	29.48
YHL020C	1215	1016	3466	57.4391
YGR106C	798	599	14732	414.102
YLR444C	303	104.031	2	0.323698
YJR128W	360	161	3	0.313739
YMR194C-B	222	34.6815	82	39.8096
YLR452C	2097	1898	9216	81.7559
YMR005W	1167	968	4382	76.2202
YOL099C	492	293	1	0.0574652
YLR363C	657	458	896	32.9394
YIL023C	1041	842	1801	36.0143
YGL115W	969	770	4442	97.1316
YKL138C	396	197	1286	109.913
YOL109W	342	143	26510	3121.38
YGL002W	651	452	1633	60.8304
YOR312C	519	320	54570	2871.29
YLR179C	606	407	12183	504.002
YNL230C	1140	941	979	17.5172
YHL028W	1818	1619	3369	35.037
YCR015C	954	755	687	15.3208
YPR199C	885	686	1457	35.7609
YMR313C	1929	1730	2909	28.312
YLR361C	1737	1538	1950	21.3477
YBR077C	489	290	721	41.8611
YOR298W	1440	1241	179	2.42859
YDR380W	1908	1709	239	2.35466
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1193	316.361
YDL177C	513	314	608	32.6022
YOL084W	2976	2777	172	1.04286
YLR069C	2286	2087	4448	35.8852
YDR060W	3078	2879	21485	125.651
YDL096C	327	128.001	4	0.52616
YGR149W	1299	1100	1827	27.9653
YPL213W	717	518	787	25.581
YPL203W	1143	944	1734	30.9279
YLL041C	801	602	2187	61.1681
YGL258W-A	234	42.0611	6	2.40184
YBL026W	288	89.1545	1053	198.865
YBR076C-A	267	68.9638	42	10.2542
YNR021W	1215	1016	12514	207.384
YGR080W	999	800	2711	57.0575
YBL055C	1257	1058	3059	48.6818
YBR195C	1269	1070	2287	35.9878
YCR096C	360	161	180.59	18.886
YIL172C	1770	1571	91.1654	0.977072
YPL191C	1083	884	543	10.3424
YMR013C	1560	1361	1751	21.6621
YPL148C	522	323	330	17.2022
YFL038C	621	422	10941	436.533
YPL088W	1029	830	612	12.415
YPL240C	2130	1931	16846.9	146.896
YIL037C	1971	1772	142	1.34927
YGL145W	2106	1907	3230	28.5184
YLR232W	348	149	0	0
YNL004W	1365	1166	6743	97.3705
YPR060C	771	572	3297	97.0501
YEL018W	840	641	1396	36.6691
YEL043W	2871	2672	5900	37.1782
YHR069C	1080	881	3872	74.0001
YLR323C	780	581	971	28.1395
YGL172W	1419	1220	4801	66.259
YPL053C	1341	1142	5378	79.2917
YJR070C	978	779	14226	307.481
YPL283C	5580	5381	2410.31	7.54192
YDL143W	1587	1388	18714	227.013
YDR257C	1485	1286	3207	41.9885
YKL162C	1209	1010	397	6.61823
YHL027W	1878	1679	4898	49.118
YAR068W	486	287	0	0
YMR290C	1518	1319	13958	178.177
YGR296C-A	576	377	6.8	0.303697
YDL021W	936	737	623	14.2329
YDR452W	2025	1826	7914	72.974
YPL211W	546	347	3692	179.145
YBR074W	2931	2732	6043	37.243
YAL038W	1503	1304	342682	4424.73
YBL071W-A	249	53.2273	548	173.348
YMR024W	1173	974	2835	49.008
YOL047C	1071	872	39	0.753045
YDL018C	678	479	1093	38.42
YLR147C	306	107.022	861	135.458
YIL061C	903	704	884	21.1423
YML012W	636	437	11443	440.891
YHR187W	930	731	1914	44.0857
Q0250	756	557	0	0
YGR155W	1524	1325	40957	520.457
YLR155C	1089	890	4146.5	78.4449
YLR136C	858	659	145	3.70472
YKR015C	1707	1508	35	0.390787
YDL060W	2367	2168	12031	93.4362
YLR320W	4365	4166	2195	8.87132
YIL069C	408	209	21379.7	1722.38
YHR075C	1203	1004	673	11.2864
YIL085C	1554	1355	4884	60.6889
YGL195W	8019	7820	21383	46.0399
YDR062W	1686	1487	13543	153.348
YOL119C	1506	1307	3659	47.1368
YJR105W	1023	824	31326	640.104
YNL289W	840	641	1990	52.2719
YER161C	1002	803	2706	56.7394
YNR036C	462	263	2910	186.299
YAL067C	1782	1583	68	0.723271
YMR247C	4689	4490	5699	21.371
YOR316C-A	210	28.6775	23	13.5039
YJL096W	486	287	1414	82.9546
YMR111C	1389	1190	1084	15.3375
YBR136W	7107	6908	2282	5.56207
YKL059C	1326	1127	1764	26.3541
YGR018C	330	131.001	11	1.41381
YMR090W	684	485	1024	35.5493
YNR061C	660	461	2565	93.6827
YGR119C	1626	1427	7408	87.4077
YGR235C	702	503	2332	78.0609
YER121W	345	146	62	7.15009
YJL204C	2523	2324	2287	16.5693
YER180C-A	258	60.8345	109	30.1682
YMR294W-A	360	161	4	0.418318
YGR209C	315	116.007	6489	941.815
YMR306C-A	390	191	22	1.93938
YNL154C	1641	1442	9424	110.038
YDL012C	324	125.002	1156	155.709
YBL064C	786	587	2671	76.6141
YDL181W	258	60.8345	419	115.968
YOR392W	444	245	19	1.30575
YMR133W	1287	1088	11	0.17023
YKL029C	2010	1811	23731	220.633
YPR106W	1332	1133	1874	27.8492
YNL039W	1785	1586	3861	40.9892
YDL149W	2994	2795	861	5.18674
YER170W	678	479	449	15.7828
YDR009W	1563	1364	241	2.97492
YBR282W	441	242	1147	79.8033
YGR187C	1185	986	6434	109.869
YLR007W	1011	812	1532	31.767
YPL269W	1935	1736	1096	10.63
Q0110	1272	1073	1.9426	0.0304829
YER013W	3438	3239	2974	15.4598
YER060W	1587	1388	1781.93	21.616
YDR407C	3870	3671	5115	23.4603
YHR137W	1542	1343	590	7.39688
YHL034W-A	462	263	7	0.448141
YGL009C	2340	2141	286800	2255.46
YGR058W	1008	809	1218	25.3496
YIR041W	375	176	4	0.382666
YIL008W	300	101.044	1451	241.786
YBR192W	1134	935	1782	32.0899
YHR101C	1008	809	856	17.8155
YDR279W	1053	854	1653	32.5903
YBL009W	2031	1832	3482	32.0019
YER029C	591	392	1356	58.2434
YLR243W	819	620	2480	67.3493
YOL048C	1029	830	1076	21.8277
YJL025W	1545	1346	1816	22.7166
YDR427W	1182	983	7229	123.822
YDR246W	660	461	1079	39.4088
YLR187W	3081	2882	1199	7.00484
YER182W	735	536	1200	37.6955
YDL024C	1407	1208	153	2.13254
YMR137C	1986	1787	1114	10.4962
YNL163C	3333	3134	7634	41.0134
YMR228W	1026	827	1190	24.2278
YOL148C	1815	1616	2466	25.6936
YJR069C	594	395	3272	139.473
YDR411C	1026	827	2151	43.7933
YBR232C	360	161	2	0.209159
YIL066C	2610	2411	296	2.06713
YNL061W	1857	1658	12614	128.098
YDR309C	1152	953	5629	99.4515
YER095W	1203	1004	2149	36.0392
YCR054C	1692	1493	2215	24.9797
YDR499W	2244	2045	1992	16.4009
YJL138C	1188	989	53236.3	906.325
YJL063C	717	518	2218	72.0949
YKR004C	1134	935	1099	19.7906
YMR206W	942	743	10	0.226613
YER092W	378	179	827	77.7903
YLR410W	3441	3242	7012	36.4168
YMR154C	2184	1985	712	6.03938
YBR101C	873	674	3933	98.251
YDR544C	429	230	14.1907	1.03884
YIL042C	1185	986	719	12.2779
YOL004W	4611	4412	8978	34.2623
YHR112C	1137	938	1889	33.908
YGL029W	363	164	1375	141.167
YPL261C	309	110.015	1	0.153045
YGR160W	612	413	33	1.34535
YJR060W	1056	857	2180	42.83
YDR437W	423	224	128	9.62132
YHL022C	1197	998	200	3.37421
YGR017W	894	695	4012	97.1961
YGL175C	1038	839	393	7.88685
YIL124W	894	695	3789	91.7937
YLR305C	5703	5504	7530	23.0351
YOR343C	327	128.001	26	3.42004
YGR234W	1200	1001	11013	185.244
YCR004C	744	545	6914	213.602
YKL115C	393	194	103	8.9394
YKL028W	1449	1250	5161	69.5179
YPR173C	1314	1115	7812	117.967
YAL011W	1878	1679	1675	16.7972
YPR137W	1722	1523	8534	94.3465
YJL108C	1152	953	529	9.34621
YHR039C-A	345	146	6698	772.44
YLR238W	1437	1238	1471	20.0062
YNL067W	576	377	15081.4	673.555
YEL016C	1482	1283	2350	30.84
YEL020C	1683	1484	1297	14.7156
YLR020C	1617	1418	5105	60.6167
YPL060W	1242	1043	494	7.97472
YER087W	1731	1532	1286	14.1337
YIL156W-B	222	34.6815	267	129.624
YOL087C	3351	3152	3570	19.0702
YNL304W	1254	1055	854	13.6294
YHR056C	2652	2453	5671.11	38.9263
YNL092W	1203	1004	238	3.99132
YJR110W	2067	1868	1673	15.0797
YKL033W	3117	2918	2422	13.9753
YPL152W	1077	878	887	17.0099
YLR427W	2013	1814	3765	34.9462
YHR214W	612	413	211	8.60212
YLR049C	1287	1088	2510	38.8434
YBR025C	1185	986	39601	676.242
YGL243W	1203	1004	1738	29.1467
YNL208W	600	401	9795	411.276
YER055C	894	695	21963	532.083
YHR065C	1506	1307	6369	82.0481
YJR123W	678	479	151117	5311.91
YDR405W	792	593	1149	32.6241
YNL128W	1305	1106	163	2.48145
YGL163C	2697	2498	2313	15.5904
YDR426C	378	179	8	0.752506
YMR139W	1113	914	1889	34.7983
YDR442W	393	194	1	0.0867903
YJL128C	2007	1808	3940	36.6919
YDL217C	624	425	1507	59.7031
YJR002W	1782	1583	10304	109.597
YOL085C	342	143	0	0
YPL094C	825	626	7655	205.894
YJL157C	2493	2294	7670	56.2956
YER120W	735	536	9273	291.292
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	14918	86.3455
YDR516C	1503	1304	3793	48.9754
YLR315W	462	263	176	11.2676
YPL106C	2082	1883	72668	649.779
YFR042W	603	404	852	35.5084
YLR256W	4509	4310	18110	70.748
YPR191W	1107	908	6693	124.11
YJR029W	5268	5069	84437.3	280.469
YMR241W	945	746	9118	205.794
YNR077C	255	58.2335	0	0
YOR147W	1869	1670	2447	24.6712
YJL189W	156	13.8921	1	1.212
YAL059C-A	423	224	6	0.451
YHR079C-A	276	77.4659	7	1.52146
YBR260C	2001	1802	2500	23.3592
YLR396C	2076	1877	2282	20.4703
YOL079W	399	200	0	0
YNR037C	276	77.4659	609	132.367
YPL243W	1800	1601	9326	98.0792
YDL109C	1944	1745	902	8.7033
YBR018C	1101	902	101	1.88533
YLR440C	2130	1931	3069	26.7601
YDL248W	1152	953	953.95	16.8541
YCR043C	384	185	1975	179.75
YBR054W	1035	836	7536	151.778
YPL270W	2322	2123	4311	34.1901
YNL164C	1056	857	1518	29.8239
YNL062C	1437	1238	5589	76.0127
YML106W	681	482	12038	420.514
YMR003W	597	398	630	26.652
YMR298W	453	254	3237	214.576
YGR296W	5580	5381	2410.31	7.54192
YIL029W-A	372	173	1	0.0973255
YMR037C	2115	1916	4364	38.3497
YHR012W	849	650	3123	80.8968
YKL094W	942	743	5125	116.139
YOR066W	1890	1691	2304	22.941
YDR497C	1755	1556	55280	598.179
YLR367W	393	194	9858	855.579
YOR129C	2682	2483	1752	11.8804
YOL161C	363	164	0	0
YJL027C	417	218	6	0.463412
YJR147W	1077	878	1885	36.1485
YDR409W	2715	2516	1998	13.3708
YDR041W	612	413	1608	65.5555
YMR272C	1155	956	7252	127.724
YJL039C	5052	4853	8387	29.0984
YKL143W	1392	1193	7405	104.51
YDR307W	1989	1790	2634	24.7763
YDL081C	321	122.003	25957	3582.25
YBL100C	315	116.007	3	0.435421
YIL019W	1041	842	3590	71.7886
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	5390	53.01
