target_id	length	eff_length	est_counts	tpm
YHL043W	513	314	4	0.213657
YLR151C	1023	824	437	8.89489
YFR021W	1503	1304	1623	20.875
YML121W	933	734	2507	57.2855
YNL033W	855	656	87.6923	2.24204
YLR310C	4770	4571	7206	26.4405
YDR048C	315	116.007	0	0
YGR087C	1692	1493	38	0.426884
YGR244C	1284	1085	5404	83.5356
YGL255W	1131	932	3587	64.5508
YNL036W	666	467	2699	96.9331
YHR046C	888	689	3277	79.7707
YKR071C	1047	848	10866	214.912
YOR016C	624	425	1907	75.2572
YGR063C	309	110.015	1002	152.757
YLL019W-A	93	7.96714	0	0
YML065W	2745	2546	4197	27.6482
YPR005C	885	686	256	6.25896
YAR003W	1281	1082	1885	29.2193
YGR223C	1347	1148	1467	21.4326
YHR021W-A	456	257	49	3.19778
YFL062W	1140	941	8.38264	0.149409
YDR537C	606	407	4	0.164836
YMR267W	933	734	1874	42.8213
YPL093W	1944	1745	22763	218.786
YJR034W	327	128.001	360	47.1709
YNL077W	1587	1388	978	11.8178
YPL160W	3273	3074	43723	238.557
YGL185C	1140	941	1295	23.0816
YDR456W	1902	1703	4745	46.7313
YKL175W	1512	1313	4441	56.7286
YGL190C	1581	1382	3256	39.5151
YMR262W	942	743	691	15.5982
YOR101W	930	731	4984	114.353
YGL005C	840	641	1704	44.5859
YNL125C	2022	1823	1620	14.9044
YBL019W	1563	1364	907	11.1527
YBR043C	2070	1871	3843	34.4495
YDL231C	3378	3179	4084	21.5467
YML101C	354	155	721	78.0171
YKL037W	357	158	4	0.424609
YOL094C	972	773	2068	44.8701
YMR077C	666	467	871	31.2815
YPR007C	2043	1844	98	0.891356
YIL067C	2037	1838	2437	22.238
YMR108W	2064	1865	53179	478.242
YJL033W	2313	2114	12202	96.8082
YKL179C	2040	1841	4681	42.6453
YPL126W	2691	2492	17360	116.839
YEL041W	1488	1289	266	3.46111
YGL208W	1248	1049	814	13.0147
YLL036C	1512	1313	3427	43.7759
YNL113W	429	230	3870	282.208
YKR099W	2436	2237	6064	45.4652
YGL025C	1194	995	1121	18.8959
YBR171W	621	422	3998	158.897
YDL005C	1296	1097	3143	48.0534
YNL031C	411	212	18069	1429.5
YGR226C	210	28.6775	0	0
YOR146W	306	107.022	14	2.19402
YDL056W	2502	2303	3404	24.7903
YML120C	1542	1343	1932	24.1278
YOR384W	2085	1886	34	0.302359
YLL021W	4401	4202	9326	37.2242
YGR048W	1086	887	2292	43.3388
YOL149W	696	497	2585	87.2349
YHR032W-A	180	18.5798	0	0
YML129C	213	30.0561	385	214.84
YIL059C	366	167	158	15.8682
YBR220C	1683	1484	4231.94	47.829
YLR317W	435	236	161	11.442
YPL058C	4536	4337	3077	11.8994
YOL154W	750	551	701	21.3379
YBR227C	1563	1364	3299	40.5652
YER165W	1734	1535	34829	380.556
YNR056C	1686	1487	149	1.68059
YNL327W	3126	2927	32814	188.028
YOR130C	879	680	2223	54.8298
YJL181W	1836	1637	791	8.10427
YDL039C	2097	1898	6413	56.6697
YER016W	1035	836	3812	76.4773
YPL099C	549	350	747	35.7963
YNL242W	4779	4580	1338	4.89978
YDR365W-B	5268	5069	124273	411.188
YLR099W-A	264	66.2053	366	92.7202
YMR058W	1911	1712	15812	154.906
YNL297C	4911	4712	4497	16.0068
YAL018C	978	779	5	0.107651
YOL078W	3531	3332	2280	11.4767
YEL002C	1293	1094	12517	191.897
YJL156C	2100	1901	2454	21.651
YCL032W	1041	842	1379	27.4687
YMR166C	1107	908	870	16.0701
YNL146C-A	195	22.8744	6	4.39935
YDR034C-A	177	17.866	5	4.69385
YPL050C	1188	989	9285	157.461
YDR510W	306	107.022	3033	475.32
YER158W-A	216	31.5146	1	0.5322
YLR327C	261	63.4937	44	11.6227
YPL277C	1464	1265	241.707	3.20468
YOR139C	393	194	2	0.172908
YBR116C	528	329	16.9723	0.865229
YLR142W	1431	1232	240	3.26728
YPL257W	582	383	144	6.30594
YLR104W	396	197	1111	94.5876
YNL222W	621	422	710	28.2184
YKR051W	1257	1058	1248	19.784
YLR291C	1146	947	7345	130.085
YBR293W	1425	1226	1685	23.0513
YLR412W	825	626	2187	58.595
YFR040W	3009	2810	7110	42.4375
YNR067C	3354	3155	13378	71.1178
YNL074C	1359	1160	3436	49.68
YBR021W	1902	1703	1949	19.1948
YML021C	1080	881	1945	37.028
YER038C	1395	1196	808	11.331
YNL044W	531	332	3462	174.894
YHR007C-A	216	31.5146	5	2.661
YER060W-A	1593	1394	162.51	1.95526
YDR203W	318	119.005	3	0.422807
YER173W	1980	1781	1545	14.5496
YOR190W	1338	1139	108	1.59033
YML048W	1212	1013	8717	144.326
YBR130C	1278	1079	3965	61.6322
YPR072W	1683	1484	6590	74.4797
YFR012W-A	87	7.64624	0	0
YHR048W	1545	1346	696	8.67262
YHL006C	453	254	161	10.6311
YHL034C	885	686	16407	401.136
YDR418W	498	299	49786.8	2792.73
YGR270C-A	219	33.0557	0	0
YLR183C	1470	1271	2852	37.6348
YIR024C	651	452	624	23.1543
YCR038C	1929	1730	719	6.97058
YOL155C	2904	2705	1987.85	12.3255
YIL009C-A	546	347	977	47.2227
YJR040W	2340	2141	3835	30.0424
YJL037W	675	476	64	2.25507
YOR059C	1353	1154	1913	27.8032
YMR325W	375	176	0	0
YGL149W	306	107.022	5	0.78358
YGR271W	5904	5705	4188	12.3122
YGR173W	1107	908	4828	89.18
YNR002C	849	650	47	1.21275
YMR172C-A	384	185	2	0.181319
YIL158W	615	416	2094	84.4247
YBR086C	2841	2642	15315	97.2233
YLR361C-A	297	98.0609	522	89.2814
YOR027W	1770	1571	23117	246.798
YER048W-A	285	86.2066	896	174.323
YML090W	387	188	7	0.624491
YDR210W-B	5313	5114	1878.81	6.16182
YHR164C	4569	4370	2430	9.32634
YGR278W	1734	1535	1376	15.0348
Q0085	780	581	0	0
YPR150W	522	323	19	0.986591
YKL204W	1899	1700	3155	31.127
YDR462W	444	245	645	44.155
YMR273C	2748	2549	2477	16.2983
YJL162C	1752	1553	1565	16.9016
YMR175W-A	195	22.8744	1	0.733225
YLL054C	2532	2333	1309	9.41047
YDL055C	1086	887	74316	1405.22
YPR080W	1377	1178	442880	6305.61
YFL017W-A	234	42.0611	297	118.43
YOL019W	1656	1457	2118	24.3811
YGL127C	384	185	585	53.0359
YLR266C	2106	1907	1786	15.7079
YGR268C	597	398	615	25.9166
YHL033C	771	572	40819.8	1196.91
YGL063C-A	150	13.0193	0	0
YKR076W	1113	914	690	12.6616
YJR130C	1920	1721	3075	29.9675
YEL007W	2001	1802	5571.02	51.8521
YMR285C	1548	1349	2921	36.3167
YBR104W	990	791	3749	79.4923
YPL263C	1956	1757	9961	95.0862
YER096W	1539	1340	268	3.35441
YOR325W	474	275	3	0.182968
YIL128W	3099	2900	4060	23.4809
YDR311W	1929	1730	3093	29.9861
YKL088W	1716	1517	3441	38.0439
YJL046W	1230	1031	1408	22.905
YLR228C	2445	2246	1963	14.6587
YER053C-A	114	9.32945	0	0
YKL056C	504	305	46451	2554.36
YPL037C	474	275	21849	1332.55
YDR459C	1125	926	1232	22.3144
YOR357C	489	290	1420	82.1252
YNR004W	441	242	240	16.6334
YNL192W	3396	3197	10083	52.8973
YGL068W	585	386	2704	117.491
YNL339W-B	483	284	0	0
YKL096C-B	150	13.0193	0	0
YDL157C	357	158	1786	189.588
YOR007C	1041	842	25536	508.659
YJL029C	2469	2270	3443	25.4388
YBR105C	1089	890	2371	44.6815
YDL013W	1860	1661	2355	23.7798
YJR052W	1698	1499	1925	21.5385
YGL200C	612	413	10305	418.489
YNL194C	906	707	38	0.901468
YDR260C	513	314	880	47.0045
YPL012W	3687	3488	20905	100.522
YBL047C	4146	3947	9720	41.3034
YKR001C	2115	1916	13729	120.179
YNR072W	1695	1496	16.7273	0.187534
YLR157W-E	165	15.3999	9.10877	9.92039
YBR154C	648	449	6880	256.997
YPL156C	855	656	323	8.25819
YKL048C	1923	1724	1718	16.7137
YJL020C	3474	3275	4997	25.5908
YPL105C	2550	2351	8079	57.6356
YLR251W	594	395	363	15.4133
YHR049C-A	297	98.0609	1	0.171037
YGR113W	1032	833	1590	32.0139
YEL018C-A	534	335	5	0.250329
YHL006W-A	354	155	4	0.432827
YGL008C	2757	2558	277257	1817.89
YBR253W	366	167	860	86.371
YLR212C	1422	1223	2573	35.2858
YCR020C	648	449	196	7.32143
YDR340W	303	104.031	1014	163.479
YJR141W	1044	845	1272	25.2474
YHR060W	546	347	1508	72.8883
YDR361C	852	653	5070	130.221
YPL009C	3117	2918	9262.17	53.237
YNL027W	2037	1838	2615	23.8623
YNL065W	1761	1562	7306	78.4485
YNL211C	261	63.4937	123	32.4908
YHL038C	1893	1694	1517	15.0196
YPL070W	1839	1640	1805	18.4595
YOL111C	639	440	1986	75.7029
YDR075W	927	728	1830	42.1605
YER009W	378	179	10249	960.317
YMR219W	4977	4778	4685	16.4456
YFL034C-B	864	665	1552	39.1432
YIR011C	960	761	3279	72.2675
YMR297W	1599	1400	25293	303.011
YIL139C	738	539	1020	31.7393
YJR021C	945	746	725	16.2999
YDR254W	1377	1178	768	10.9346
YNL301C	561	362	10049.9	465.627
YPL005W	1821	1622	748	7.73458
YGL105W	1131	932	29363	528.41
YBR255C-A	363	164	432	44.18
YDL224C	1950	1751	2765	26.4847
YKL188C	2562	2363	633	4.49289
YGR090W	3714	3515	13046	62.2498
YKL062W	1893	1694	2280	22.574
YER044C	447	248	992	67.0882
YNL315C	957	758	2358	52.1748
YLL049W	540	341	880	43.2827
YKL216W	945	746	48379	1087.69
YJL158C	684	485	20392.7	705.212
YDR162C	711	512	1455	47.6628
YCR024C-B	267	68.9638	11672	2838.64
YJL202C	348	149	0	0
YCR059C	777	578	2488	72.1953
YDL183C	963	764	448	9.83492
YKR046C	852	653	852	21.8833
YCL039W	2238	2039	1335	10.9812
YER140W	1671	1472	1775	20.2245
YPL069C	1008	809	1133	23.4892
YOR386W	1698	1499	604	6.75805
YLR365W	333	134.001	2	0.250328
YPL151C	1356	1157	1567	22.7155
YNL042W	1191	992	1150	19.4434
YHR207C	1581	1382	2785	33.799
YCR064C	411	212	43	3.40188
YDR171W	1128	929	2540	45.8568
YPL157W	948	749	1996	44.6956
YLR227W-A	1323	1124	4.25763e-05	6.35313e-07
YDR479C	1665	1466	1197	13.6945
YAL034W-A	870	671	524	13.0977
YBR013C	390	191	358	31.4366
YOR258W	654	455	409	15.0764
YNR057C	714	515	551	17.9445
YJL113W	4647	4448	790.253	2.9798
YIL015W	1764	1565	17120	183.474
YGR161W-C	279	80.3587	75	15.6536
YHR127W	732	533	1448	45.5646
YFL018C	1500	1301	15236	196.417
YNL328C	441	242	159	11.0197
YCL049C	939	740	813	18.4266
YLR072W	2082	1883	1939	17.2708
YHR111W	1323	1124	2566	38.2892
YGL055W	1533	1334	24567	308.875
YBR288C	1452	1253	3559	47.6391
YOL055C	1656	1457	1521	17.5088
YOR347C	1521	1322	741	9.40098
YGL065C	1512	1313	2803	35.8051
YHR013C	717	518	3864	125.11
YOR307C	1362	1163	3021	43.567
YAL042C-A	378	179	1	0.0936986
YNL144C	2223	2024	584	4.83937
YIR038C	705	506	2221	73.618
YLR230W	306	107.022	3	0.470148
YAL046C	357	158	781	82.9049
YPL193W	1146	947	2459	43.5507
YER147C-A	411	212	23	1.81961
YJL045W	1905	1706	76	0.747172
YGR208W	930	731	4106	94.208
YDR347W	966	767	3129	68.4221
YER190C-B	483	284	2.58175	0.152469
YKR078W	1758	1559	1261	13.5661
YDR201W	498	299	896	50.2601
YPR087W	321	122.003	1	0.137472
YLR027C	1257	1058	23835	377.847
YOR275C	1986	1787	2710	25.435
YML077W	480	281	1729	103.199
YGL245W	2127	1928	39258	341.513
YHR058C	888	689	1179	28.6999
YPR181C	2307	2108	13363	106.321
YDL025W-A	105	8.69459	0	0
YER190W	5046	4847	256.192	0.886501
YBR106W	567	368	19722	898.854
YHR018C	1392	1193	22229	312.511
YPL197C	414	215	3	0.234029
YBR170C	1743	1544	2944	31.9799
YMR304W	3693	3494	2958	14.1991
YDL211C	1119	920	489	8.91471
YPL078C	735	536	5427	169.817
YDR273W	1098	899	342	6.38047
YOL007C	1026	827	2783	56.4409
YDR399W	666	467	8511	305.668
YLR064W	822	623	3575	96.2441
YKL181W	1284	1085	18802	290.643
YML047W-A	366	167	1	0.100431
YGR192C	999	800	690316	14472.5
YGL045W	1629	1430	778	9.12493
YDL078C	1032	833	6976	140.458
YOL041C	1380	1181	10621	150.835
YMR226C	804	605	12578	348.692
YHR200W	807	608	6221	171.61
YDR524C	1449	1250	2572	34.5102
YLR111W	333	134.001	18	2.25295
YBR219C	384	185	3.06166	0.277569
YMR122C	375	176	2	0.190591
YGR270W	4140	3941	7838	33.3568
YPR125W	1365	1166	4270	61.4208
YEL046C	1164	965	14952	259.871
YIR015W	435	236	336	23.8789
YGR136W	726	527	4064.09	129.342
YMR242C	519	320	55221.8	2894.32
YLR379W	375	176	1	0.0952957
YDR204W	1008	809	1794	37.1929
YPL161C	1902	1703	2188	21.5486
YMR145C	1683	1484	9885	111.719
YIR017W-A	600	401	8	0.334605
YLL031C	3054	2855	6431	37.7797
YDR300C	1287	1088	5982	92.2155
YLR229C	576	377	5888	261.947
YLR421C	471	272	3244	200.031
YJR151C	3486	3287	693	3.53606
YMR307C-A	195	22.8744	0	0
YPL096W	1092	893	1470	27.6091
YML038C	1329	1130	3049	45.2549
YJL082W	2196	1997	1971	16.5537
YIL006W	1122	923	363	6.59616
YLR392C	1557	1358	970	11.98
YGR075C	729	530	404	12.7847
YBR268W	318	119.005	843	118.809
YDR316W	1416	1217	1715	23.6352
YNR070W	4002	3803	138	0.60861
YKR020W	495	296	656	37.1705
YOL164W-A	183	19.3378	0	0
YPR142C	564	365	8	0.367607
YNL145W	117	9.56096	0	0
YHR068W	1164	965	14670	254.97
YEL010W	351	152	0	0
YOL013W-B	291	92.1144	1	0.182079
YGL160W	1713	1514	2708	29.9992
YGR042W	816	617	1052	28.5968
YDR430C	2970	2771	3451	20.8879
YPR160W	2709	2510	1988	13.284
YER007W	1557	1358	835	10.3127
YGR095C	672	473	2512	89.0727
YCR041W	333	134.001	53	6.63369
YFL033C	5313	5114	2663	8.73367
YDL089W	1455	1256	1454	19.4161
YDR522C	1509	1310	8	0.102425
YEL062W	1848	1649	1322	13.4461
YBR026C	1143	944	4281	76.0605
YLR143W	2058	1859	3456	31.1803
YMR125W	2586	2387	9688	68.0719
YLR126C	756	557	1221	36.766
YGL086W	2250	2051	4318	35.3104
YNL129W	723	524	1888	60.4306
YGL048C	1218	1019	11901	195.882
YER106W	909	710	18	0.425207
YBR083W	1461	1262	4546	60.4166
YJR012C	624	425	614	24.2307
YGR169C	1215	1016	1183	19.5289
YDR509W	348	149	0	0
Q0010	387	188	1	0.089213
YMR074C	438	239	2959	207.651
YJL127W-A	117	9.56096	0	0
YDR341C	1824	1625	28006	289.057
YDR521W	336	137	0	0
YMR269W	636	437	1751	67.2033
YJR112W-A	330	131.001	501	64.143
YHR138C	345	146	459	52.7285
YBL039C-A	84	7.49517	0	0
YFL021W	1533	1334	2269	28.5276
YPL144W	447	248	547	36.9932
YML026C	441	242	45668.4	3165.1
YEL053C	2202	2003	3415	28.5954
YHL020C	1215	1016	3563	58.8177
YGR106C	798	599	14776	413.729
YLR444C	303	104.031	1	0.161221
YJR128W	360	161	1	0.104174
YMR194C-B	222	34.6815	70	33.8521
YLR452C	2097	1898	8766	77.4625
YMR005W	1167	968	4388	76.0287
YOL099C	492	293	2	0.114485
YLR363C	657	458	773	28.3074
YIL023C	1041	842	1885	37.5479
YGL115W	969	770	4569	99.5214
YKL138C	396	197	1138	96.8863
YOL109W	342	143	27647	3242.63
YGL002W	651	452	1604	59.5185
YOR312C	519	320	57878.2	3033.55
YLR179C	606	407	13125	540.868
YNL230C	1140	941	875	15.5957
YHL028W	1818	1619	2902	30.0633
YCR015C	954	755	703	15.6169
YPR199C	885	686	1463	35.769
YMR313C	1929	1730	2737	26.5347
YLR361C	1737	1538	1844	20.109
YBR077C	489	290	727	42.0458
YOR298W	1440	1241	189	2.55433
YDR380W	1908	1709	282	2.76754
YMR135W-A	534	335	0	0
YGL226C-A	261	63.4937	1268	334.946
YDL177C	513	314	621	33.1702
YOL084W	2976	2777	168	1.01466
YLR069C	2286	2087	4195	33.7129
YDR060W	3078	2879	21908	127.628
YDL096C	327	128.001	1	0.13103
YGR149W	1299	1100	1744	26.5913
YPL213W	717	518	794	25.7085
YPL203W	1143	944	1598	28.3917
YLL041C	801	602	1952	54.3838
YGL258W-A	234	42.0611	7	2.79128
YBL026W	288	89.1545	1040	195.648
YBR076C-A	267	68.9638	29	7.05282
YNR021W	1215	1016	12699	209.634
YGR080W	999	800	2592	54.3414
YBL055C	1257	1058	3149	49.9198
YBR195C	1269	1070	2095	32.8387
YCR096C	360	161	231.333	24.099
YIL172C	1770	1571	75.5531	0.806607
YPL191C	1083	884	614	11.6494
YMR013C	1560	1361	1746	21.5165
YPL148C	522	323	319	16.5643
YFL038C	621	422	11407	453.362
YPL088W	1029	830	668	13.4985
YPL240C	2130	1931	16195.9	140.673
YIL037C	1971	1772	134	1.26832
YGL145W	2106	1907	3212	28.2495
YLR232W	348	149	7	0.787948
YNL004W	1365	1166	6518	93.7566
YPR060C	771	572	3440	100.867
YEL018W	840	641	1524	39.8761
YEL043W	2871	2672	5682	35.6657
YHR069C	1080	881	4120	78.4346
YLR323C	780	581	985	28.4345
YGL172W	1419	1220	4719	64.8748
YPL053C	1341	1142	5345	78.4997
YJR070C	978	779	14986	322.652
YPL283C	5580	5381	2835.04	8.83654
YDL143W	1587	1388	18967	229.19
YDR257C	1485	1286	3267	42.6083
YKL162C	1209	1010	356	5.91173
YHL027W	1878	1679	4717	47.1196
YAR068W	486	287	0	0
YMR290C	1518	1319	14505	184.442
YGR296C-A	576	377	3.6	0.160158
YDL021W	936	737	560	12.744
YDR452W	2025	1826	7292	66.978
YPL211W	546	347	3723	179.949
YBR074W	2931	2732	5851	35.9199
YAL038W	1503	1304	328514	4225.35
YBL071W-A	249	53.2273	583	183.705
YMR024W	1173	974	2653	45.684
YOL047C	1071	872	39	0.750126
YDL018C	678	479	1044	36.5554
YLR147C	306	107.022	868	136.029
YIL061C	903	704	941	22.4183
YML012W	636	437	10586	406.29
YHR187W	930	731	1921	44.0754
Q0250	756	557	1	0.0301114
YGR155W	1524	1325	42365	536.263
YLR155C	1089	890	3982.5	75.0502
YLR136C	858	659	183	4.65749
YKR015C	1707	1508	29	0.322539
YDL060W	2367	2168	12338	95.4491
YLR320W	4365	4166	2009	8.08811
YIL069C	408	209	21189.7	1700.45
YHR075C	1203	1004	579	9.67233
YIL085C	1554	1355	4651	57.5696
YGL195W	8019	7820	19867	42.61
YDR062W	1686	1487	12892	145.41
YOL119C	1506	1307	3831	49.1612
YJR105W	1023	824	32787	667.361
YNL289W	840	641	1638	42.859
YER161C	1002	803	2660	55.5587
YNR036C	462	263	2635	168.039
YAL067C	1782	1583	72	0.762848
YMR247C	4689	4490	5192	19.3943
YOR316C-A	210	28.6775	14	8.18791
YJL096W	486	287	1399	81.7564
YMR111C	1389	1190	1050	14.7989
YBR136W	7107	6908	2198	5.33656
YKL059C	1326	1127	1684	25.0613
YGR018C	330	131.001	8	1.02424
YMR090W	684	485	777	26.8699
YNR061C	660	461	2587	94.12
YGR119C	1626	1427	6945	81.6271
YGR235C	702	503	2150	71.6897
YER121W	345	146	45	5.16946
YJL204C	2523	2324	2169	15.6534
YER180C-A	258	60.8345	97	26.7428
YMR294W-A	360	161	2	0.208348
YGR209C	315	116.007	6422	928.478
YMR306C-A	390	191	20	1.75624
YNL154C	1641	1442	9162	106.564
YDL012C	324	125.002	1175	157.655
YBL064C	786	587	2528	72.2313
YDL181W	258	60.8345	325	89.6023
YOR392W	444	245	6	0.410744
YMR133W	1287	1088	5	0.0770774
YKL029C	2010	1811	24764	229.345
YPR106W	1332	1133	1755	25.9797
YNL039W	1785	1586	3746	39.6142
YDL149W	2994	2795	734	4.40454
YER170W	678	479	438	15.3364
YDR009W	1563	1364	235	2.88961
YBR282W	441	242	1036	71.801
YGR187C	1185	986	6602	112.301
YLR007W	1011	812	1555	32.1189
YPL269W	1935	1736	1036	10.0091
Q0110	1272	1073	0	0
YER013W	3438	3239	2898	15.0063
YER060W	1587	1388	1581.91	19.1152
YDR407C	3870	3671	4722	21.5739
YHR137W	1542	1343	528	6.59393
YHL034W-A	462	263	1	0.0637721
YGL009C	2340	2141	293512	2299.3
YGR058W	1008	809	1207	25.0233
YIR041W	375	176	0	0
YIL008W	300	101.044	1694	281.184
YBR192W	1134	935	1614	28.952
YHR101C	1008	809	859	17.8086
YDR279W	1053	854	1724	33.8583
YBL009W	2031	1832	3225	29.525
YER029C	591	392	1285	54.9798
YLR243W	819	620	2563	69.3335
YOL048C	1029	830	1037	20.955
YJL025W	1545	1346	1795	22.3669
YDR427W	1182	983	7348	125.372
YDR246W	660	461	1045	38.0191
YLR187W	3081	2882	1068	6.21532
YER182W	735	536	1130	35.359
YDL024C	1407	1208	130	1.80494
YMR137C	1986	1787	1044	9.79856
YNL163C	3333	3134	7339	39.2757
YMR228W	1026	827	1099	22.2884
YOL148C	1815	1616	2275	23.6116
YJR069C	594	395	3304	140.291
YDR411C	1026	827	1960	39.75
YBR232C	360	161	1	0.104174
YIL066C	2610	2411	310	2.15651
YNL061W	1857	1658	12544	126.893
YDR309C	1152	953	5106	89.8616
YER095W	1203	1004	1888	31.5395
YCR054C	1692	1493	2249	25.2648
YDR499W	2244	2045	1809	14.8365
YJL138C	1188	989	54657	926.906
YJL063C	717	518	2059	66.6673
YKR004C	1134	935	993	17.8125
YMR206W	942	743	17	0.383748
YER092W	378	179	927	86.8586
YLR410W	3441	3242	6698	34.6512
YMR154C	2184	1985	677	5.72024
YBR101C	873	674	3785	94.1873
YDR544C	429	230	11.7764	0.858756
YIL042C	1185	986	631	10.7334
YOL004W	4611	4412	8125	30.8869
YHR112C	1137	938	1836	32.8289
YGL029W	363	164	1443	147.574
YPL261C	309	110.015	0	0
YGR160W	612	413	11	0.446713
YJR060W	1056	857	2111	41.3137
YDR437W	423	224	143	10.7072
YHL022C	1197	998	167	2.80655
YGR017W	894	695	4160	100.391
YGL175C	1038	839	323	6.45694
YIL124W	894	695	3586	86.539
YLR305C	5703	5504	7041	21.4557
YOR343C	327	128.001	24	3.14472
YGR234W	1200	1001	11494	192.585
YCR004C	744	545	6379	196.31
YKL115C	393	194	69	5.96532
YKL028W	1449	1250	5001	67.1016
YPR173C	1314	1115	7505	112.892
YAL011W	1878	1679	1568	15.6632
YPR137W	1722	1523	8716	95.985
YJL108C	1152	953	449	7.90205
YHR039C-A	345	146	6262	719.36
YLR238W	1437	1238	1479	20.037
YNL067W	576	377	14949.7	665.087
YEL016C	1482	1283	2200	28.7596
YEL020C	1683	1484	1233	13.9353
YLR020C	1617	1418	4956	58.6194
YPL060W	1242	1043	514	8.26542
YER087W	1731	1532	1156	12.6557
YIL156W-B	222	34.6815	226	109.294
YOL087C	3351	3152	3368	17.9214
YNL304W	1254	1055	676	10.7468
YHR056C	2652	2453	5289.33	36.1651
YNL092W	1203	1004	204	3.40787
YJR110W	2067	1868	1629	14.6262
YKL033W	3117	2918	2208	12.6911
YPL152W	1077	878	789	15.0719
YLR427W	2013	1814	3722	34.4132
YHR214W	612	413	216	8.77182
YLR049C	1287	1088	2354	36.2881
YBR025C	1185	986	41157	700.089
YGL243W	1203	1004	1658	27.6973
YNL208W	600	401	9162	383.206
YER055C	894	695	23360	563.734
YHR065C	1506	1307	6784	87.0555
YJR123W	678	479	163186	5713.91
YDR405W	792	593	1037	29.3299
YNL128W	1305	1106	128	1.94107
YGL163C	2697	2498	2124	14.2609
YDR426C	378	179	2	0.187397
YMR139W	1113	914	1823	33.4524
YDR442W	393	194	0	0
YJL128C	2007	1808	3685	34.1842
YDL217C	624	425	1492	58.8798
YJR002W	1782	1583	10576	112.054
YOL085C	342	143	1	0.117287
YPL094C	825	626	7906	211.821
YJL157C	2493	2294	6597	48.2324
YER120W	735	536	8973	280.775
YAL037C-A	93	7.96714	0	0
YGL207W	3108	2909	13832	79.7494
YDR516C	1503	1304	3348	43.062
YLR315W	462	263	159	10.1398
YPL106C	2082	1883	75666	673.964
YFR042W	603	404	848	35.2047
YLR256W	4509	4310	17357	67.5435
YPR191W	1107	908	6101	112.694
YJR029W	5268	5069	78412.3	259.447
YMR241W	945	746	8828	198.477
YNR077C	255	58.2335	0	0
YOR147W	1869	1670	2401	24.1136
YJL189W	156	13.8921	0	0
YAL059C-A	423	224	1	0.0748752
YHR079C-A	276	77.4659	2	0.433018
YBR260C	2001	1802	2328	21.6678
YLR396C	2076	1877	2179	19.4706
YOL079W	399	200	0	0
YNR037C	276	77.4659	594	128.606
YPL243W	1800	1601	9274	97.1543
YDL109C	1944	1745	862	8.28511
YBR018C	1101	902	91	1.69208
YLR440C	2130	1931	2852	24.7716
YDL248W	1152	953	1064.72	18.7382
YCR043C	384	185	1986	180.05
YBR054W	1035	836	6933	139.092
YPL270W	2322	2123	4188	33.0859
YNL164C	1056	857	1474	28.8471
YNL062C	1437	1238	5731	77.6419
YML106W	681	482	12271	426.991
YMR003W	597	398	586	24.6945
YMR298W	453	254	3217	212.424
YGR296W	5580	5381	2835.04	8.83654
YIL029W-A	372	173	0	0
YMR037C	2115	1916	4045	35.4086
YHR012W	849	650	2978	76.8418
YKL094W	942	743	4949	111.716
YOR066W	1890	1691	1942	19.2616
YDR497C	1755	1556	52222	562.899
YLR367W	393	194	10239	885.201
YOR129C	2682	2483	1662	11.2264
YOL161C	363	164	0	0
YJL027C	417	218	10	0.76936
YJR147W	1077	878	1889	36.0847
YDR409W	2715	2516	1797	11.9791
YDR041W	612	413	1484	60.2657
YMR272C	1155	956	6801	119.317
YJL039C	5052	4853	8083	27.935
YKL143W	1392	1193	7847	110.319
YDR307W	1989	1790	2380	22.3003
YDL081C	321	122.003	26656	3664.46
YBL100C	315	116.007	7	1.01204
YIL019W	1041	842	3636	72.4266
YIL082W-A	4497	4298	0	0
YDR390C	1911	1712	5346	52.3735
YNL041C	2520	2321	2979	21.5269
YDL201W	861	662	5095	129.084
YMR028W	1101	902	1395	25.939
YNL200C	741	542	965	29.8617
YKR041W	753	554	141	4.2687
YER073W	1563	1364	30834	379.142
YGR144W	981	782	144	3.08846
YEL006W	1008	809	2083	43.1844
YKL225W	348	149	0	0
YJR007W	915	716	13701	320.941
YBR053C	1077	878	2628	50.2015
YNL238W	2445	2246	6180	46.1493
YCR073W-A	948	749	2240	50.1594
YGL109W	324	125.002	5	0.67087
YJL075C	417	218	0	0
YHR211W	3228	3029	1107.96	6.13495
YOR269W	1485	1286	1079	14.0724
YML039W	5268	5069	867.229	2.86944
YLL060C	702	503	285	9.50305
YDR500C	267	68.9638	14837	3608.37
YPL163C	783	584	5589	160.512
YKL118W	312	113.011	3	0.445234
YLL003W	2841	2642	2668	16.9371
YBR103C-A	144	12.2368	0	0
YAL064W-B	381	182	23	2.11954
YMR258C	1662	1463	1626	18.6407
YML125C	939	740	9279	210.308
YML069W	1659	1460	7622	87.5593
YOL057W	2136	1937	6520	56.4552
YKL145W	1404	1205	16381	228.002
YPL283W-B	483	284	2.58175	0.152469
YFR030W	3108	2909	6364	36.6921
YGR146C	636	437	2362	90.6535
YIL150C	1716	1517	870	9.61878
YDL126C	2508	2309	43702	317.441
YDL006W	846	647	1580	40.958
YOL083C-A	141	11.8758	0	0
YMR025W	888	689	386	9.39624
YGR287C	1770	1571	339.087	3.6201
YOR227W	3741	3542	2405	11.3881
YDL233W	1377	1178	800	11.3902
YCL057C-A	294	95.0839	1026	180.978
